LINEUPS,PPM,PFPM,TOVPM,BLKPM,STLPM,ASTPM,REBPM,DRBPM,ORBPM,FGPM,FGAPM,PM3P,PM3PA,PFDPM,plus_minusPM,FT%
".D. Carroll, .A. Crabbe, .D. Russell, .R. Hollis-Jefferson, .J. Allen",2.50588235294118,0.411764705882353,0.282352941176471,0.223529411764706,0.117647058823529,0.529411764705882,1,0.835294117647059,0.164705882352941,0.858823529411765,1.77647058823529,0.223529411764706,0.647058823529412,0.588235294117647,0.317647058823529,0.738461538461539
".D. Carroll, .A. Crabbe, .S. Dinwiddie, .D. Russell, .J. Allen",2.33070866141732,0.409448818897638,0.244094488188976,0.0866141732283465,0.149606299212598,0.637795275590551,0.881889763779528,0.62992125984252,0.251968503937008,0.874015748031496,1.95275590551181,0.299212598425197,0.913385826771654,0.307086614173228,0.094488188976378,0.818181818181818
".D. Carroll, .A. Crabbe, .S. Dinwiddie, .J. Harris, .J. Allen",2.13888888888889,0.402777777777778,0.291666666666667,0.0694444444444444,0.152777777777778,0.611111111111111,0.888888888888889,0.625,0.263888888888889,0.777777777777778,1.88888888888889,0.375,1.05555555555556,0.236111111111111,-0.25,0.882352941176471
".D. Carroll, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson, .J. Allen",2,0.431034482758621,0.379310344827586,0.0862068965517241,0.155172413793103,0.46551724137931,0.810344827586207,0.620689655172414,0.189655172413793,0.741379310344828,1.70689655172414,0.206896551724138,0.603448275862069,0.517241379310345,-0.275862068965517,0.72
".D. Carroll, .J. Harris, .D. Russell, .J. Allen, .R. Kurucs",2.4,0.3625,0.4625,0.1,0.1125,0.5625,1.175,0.925,0.25,0.9375,1.9125,0.3,0.7125,0.25,-0.1375,0.666666666666667
".D. Carroll, .Q. Acy, .A. Crabbe, .S. Dinwiddie, .J. Allen",1.94252873563218,0.35632183908046,0.379310344827586,0.149425287356322,0.114942528735632,0.425287356321839,0.839080459770115,0.666666666666667,0.172413793103448,0.689655172413793,1.57471264367816,0.229885057471264,0.689655172413793,0.298850574712644,-0.32183908045977,0.852941176470588
".D. Carroll, .Q. Acy, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson",2.36231884057971,0.507246376811594,0.289855072463768,0.101449275362319,0.188405797101449,0.463768115942029,0.855072463768116,0.623188405797101,0.231884057971014,0.782608695652174,1.73913043478261,0.36231884057971,0.898550724637681,0.521739130434783,-0.0579710144927536,0.810810810810811
".D. Carroll, .S. Dinwiddie, .J. Harris, .D. Russell, .J. Allen",2.41935483870968,0.370967741935484,0.370967741935484,0.129032258064516,0.145161290322581,0.612903225806452,1.20967741935484,1,0.209677419354839,0.854838709677419,1.85483870967742,0.241935483870968,0.806451612903226,0.580645161290323,0.532258064516129,0.743589743589744
".D. Carroll, .T. Zeller, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson",2.19047619047619,0.342857142857143,0.253968253968254,0.0888888888888889,0.101587301587302,0.542857142857143,1.00952380952381,0.793650793650794,0.215873015873016,0.825396825396825,1.86349206349206,0.273015873015873,0.746031746031746,0.317460317460317,0.161904761904762,0.84
".D. Cunningham, .E. Moore, .A. Davis, .S. Hill, .T. Frazier",2.625,0.357142857142857,0.232142857142857,0.107142857142857,0.25,0.535714285714286,0.946428571428571,0.767857142857143,0.178571428571429,0.928571428571429,1.76785714285714,0.214285714285714,0.482142857142857,0.428571428571429,0.321428571428571,0.794871794871795
".D. Cunningham, .J. Harris, .D. Russell, .R. Hollis-Jefferson, .C. LeVert",1.96875,0.40625,0.34375,0.078125,0.140625,0.46875,0.828125,0.6875,0.140625,0.6875,1.65625,0.171875,0.546875,0.421875,-0.40625,0.818181818181818
".D. Dedmon, .D. Bembry, .J. Collins, .K. Huerter, .T. Young",2.47101449275362,0.456521739130435,0.297101449275362,0.0797101449275362,0.166666666666667,0.594202898550725,0.869565217391304,0.601449275362319,0.268115942028986,0.927536231884058,1.94927536231884,0.297101449275362,0.811594202898551,0.471014492753623,0.0144927536231884,0.814814814814815
".D. Dedmon, .T. Prince, .D. Lee, .I. Taylor, .J. Collins",2.11428571428571,0.5,0.271428571428571,0.0857142857142857,0.114285714285714,0.571428571428571,0.857142857142857,0.728571428571429,0.128571428571429,0.871428571428571,1.9,0.214285714285714,0.628571428571429,0.257142857142857,-0.3,0.611111111111111
".D. Dedmon, .T. Prince, .J. Collins, .K. Huerter, .T. Young",2.48456790123457,0.438271604938272,0.358024691358025,0.0864197530864197,0.179012345679012,0.558641975308642,0.925925925925926,0.675925925925926,0.25,0.935185185185185,1.95679012345679,0.314814814814815,0.777777777777778,0.410493827160494,-0.0987654320987654,0.829059829059829
".D. DeRozan, .P. Patterson, .C. Joseph, .T. Ross, .L. Nogueira",2.32222222222222,0.344444444444444,0.2,0.111111111111111,0.188888888888889,0.288888888888889,0.966666666666667,0.677777777777778,0.288888888888889,0.777777777777778,1.86666666666667,0.144444444444444,0.4,0.466666666666667,-0.0333333333333333,0.823529411764706
".D. Favors, .R. Gobert, .J. Ingles, .R. O'Neale, .D. Mitchell",2.17021276595745,0.281914893617021,0.324468085106383,0.117021276595745,0.164893617021277,0.478723404255319,1.07978723404255,0.776595744680851,0.303191489361702,0.829787234042553,1.82446808510638,0.212765957446809,0.680851063829787,0.462765957446808,0.25,0.717948717948718
".D. Gallinari, .D. Jordan, .A. Bradley, .T. Harris, .A. Rivers",2,0.306451612903226,0.258064516129032,0.0483870967741935,0.145161290322581,0.354838709677419,1.12903225806452,0.887096774193548,0.241935483870968,0.82258064516129,1.82258064516129,0.17741935483871,0.5,0.306451612903226,0.209677419354839,0.916666666666667
".D. Gallinari, .K. Faried, .W. Barton, .J. Nurkic, .E. Mudiay",1.80952380952381,0.26984126984127,0.380952380952381,0.111111111111111,0.158730158730159,0.396825396825397,0.857142857142857,0.53968253968254,0.317460317460317,0.73015873015873,1.85714285714286,0.0634920634920635,0.301587301587302,0.444444444444444,-0.698412698412698,0.692307692307692
".D. Gallinari, .P. Beverley, .A. Bradley, .T. Harris, .M. Harrell",2.60714285714286,0.553571428571429,0.285714285714286,0.0535714285714286,0.107142857142857,0.553571428571429,0.964285714285714,0.785714285714286,0.178571428571429,0.892857142857143,1.60714285714286,0.303571428571429,0.535714285714286,0.482142857142857,0.232142857142857,0.763157894736842
".D. Gallinari, .P. Beverley, .I. Zubac, .S. Gilgeous-Alexander, .L. Shamet",2.36862745098039,0.415686274509804,0.305882352941176,0.0941176470588235,0.176470588235294,0.576470588235294,0.933333333333333,0.749019607843137,0.184313725490196,0.870588235294118,1.8078431372549,0.282352941176471,0.686274509803922,0.462745098039216,0.207843137254902,0.792792792792793
".D. Harris, .J. Barea, .D. Powell, .D. Finney-Smith, .M. Kleber",2.5,0.37962962962963,0.231481481481481,0.148148148148148,0.194444444444444,0.490740740740741,0.916666666666667,0.712962962962963,0.203703703703704,0.87962962962963,1.83333333333333,0.268518518518519,0.75,0.490740740740741,0.333333333333333,0.728571428571429
".D. Howard, .E. Ilyasova, .D. Schroder, .T. Hardaway Jr., .T. Prince",2.03092783505155,0.34020618556701,0.360824742268041,0.0618556701030928,0.123711340206186,0.54639175257732,1.01030927835052,0.742268041237113,0.268041237113402,0.835051546391753,1.84536082474227,0.175257731958763,0.412371134020619,0.371134020618557,-0.144329896907216,0.529411764705882
".D. Howard, .J. Wall, .M. Morris, .B. Beal, .O. Porter Jr.",2.31782945736434,0.434108527131783,0.356589147286822,0.0930232558139535,0.193798449612403,0.581395348837209,0.813953488372093,0.643410852713178,0.170542635658915,0.937984496124031,1.86046511627907,0.255813953488372,0.62015503875969,0.364341085271318,-0.248062015503876,0.666666666666667
".D. Howard, .M. Williams, .K. Walker, .J. Lamb, .D. Bacon",2.48031496062992,0.259842519685039,0.283464566929134,0.0708661417322835,0.118110236220472,0.480314960629921,1.11811023622047,0.84251968503937,0.275590551181102,0.897637795275591,1.77165354330709,0.283464566929134,0.590551181102362,0.496062992125984,0.362204724409449,0.621951219512195
".D. Howard, .M. Williams, .N. Batum, .K. Walker, .J. Lamb",2.21621621621622,0.364864864864865,0.405405405405405,0.148648648648649,0.108108108108108,0.486486486486487,0.918918918918919,0.72972972972973,0.189189189189189,0.77027027027027,1.74324324324324,0.27027027027027,0.527027027027027,0.5,-0.0405405405405405,0.75
".D. Howard, .M. Williams, .N. Batum, .K. Walker, .T. Graham",2.34146341463415,0.219512195121951,0.341463414634146,0.170731707317073,0.146341463414634,0.475609756097561,0.841463414634146,0.719512195121951,0.121951219512195,0.878048780487805,1.74390243902439,0.24390243902439,0.682926829268293,0.402439024390244,0.0121951219512195,0.756756756756757
".D. Howard, .N. Batum, .K. Walker, .J. Lamb, .F. Kaminsky",2.34545454545455,0.327272727272727,0.263636363636364,0.118181818181818,0.118181818181818,0.472727272727273,0.981818181818182,0.781818181818182,0.2,0.845454545454545,1.89090909090909,0.263636363636364,0.7,0.445454545454545,0.181818181818182,0.741379310344828
".D. Howard, .P. Millsap, .K. Bazemore, .D. Schroder, .T. Hardaway Jr.",2.15,0.358333333333333,0.320833333333333,0.0916666666666667,0.15,0.5125,0.9875,0.770833333333333,0.216666666666667,0.8,1.72916666666667,0.158333333333333,0.508333333333333,0.470833333333333,0.0625,0.746031746031746
".D. Howard, .T. Sefolosha, .P. Millsap, .D. Schroder, .T. Hardaway Jr.",2.41269841269841,0.222222222222222,0.285714285714286,0.119047619047619,0.246031746031746,0.595238095238095,0.936507936507937,0.722222222222222,0.214285714285714,0.936507936507937,1.74603174603175,0.246031746031746,0.476190476190476,0.333333333333333,0.484126984126984,0.74
".D. Howard, .T. Sefolosha, .P. Millsap, .K. Bazemore, .D. Schroder",2.01647058823529,0.355294117647059,0.334117647058824,0.103529411764706,0.192941176470588,0.444705882352941,0.927058823529412,0.738823529411765,0.188235294117647,0.764705882352941,1.67294117647059,0.131764705882353,0.385882352941176,0.409411764705882,-0.0941176470588235,0.653679653679654
".D. Jordan, .A. Rivers, .C. Williams, .J. Wilson, .M. Teodosic",2.375,0.392857142857143,0.285714285714286,0.142857142857143,0.125,0.517857142857143,1.01785714285714,0.875,0.142857142857143,0.910714285714286,1.75,0.375,0.875,0.375,0.446428571428571,0.588235294117647
".D. Jordan, .B. Griffin, .P. Beverley, .W. Johnson, .A. Rivers",2.49019607843137,0.450980392156863,0.352941176470588,0.0588235294117647,0.254901960784314,0.529411764705882,0.745098039215686,0.568627450980392,0.176470588235294,0.862745098039216,1.62745098039216,0.352941176470588,0.764705882352941,0.490196078431373,-0.156862745098039,0.777777777777778
".D. Jordan, .B. Griffin, .W. Johnson, .A. Rivers, .S. Thornwell",1.93846153846154,0.446153846153846,0.292307692307692,0.0615384615384615,0.153846153846154,0.507692307692308,0.938461538461538,0.738461538461539,0.2,0.769230769230769,1.75384615384615,0.230769230769231,0.661538461538462,0.323076923076923,-0.0307692307692308,0.647058823529412
".D. Jordan, .H. Barnes, .D. Finney-Smith, .D. Smith Jr., .L. Doncic",2.17910447761194,0.455223880597015,0.380597014925373,0.0895522388059701,0.194029850746269,0.380597014925373,1,0.798507462686567,0.201492537313433,0.76865671641791,1.73134328358209,0.261194029850746,0.694029850746269,0.529850746268657,0.0597014925373134,0.698630136986301
".D. Jordan, .H. Barnes, .D. Smith Jr., .M. Kleber, .L. Doncic",2.31578947368421,0.403508771929825,0.43859649122807,0.140350877192982,0.210526315789474,0.403508771929825,0.964912280701754,0.754385964912281,0.210526315789474,0.807017543859649,1.6140350877193,0.280701754385965,0.736842105263158,0.456140350877193,0.175438596491228,0.75
".D. Jordan, .N. Vonleh, .D. Smith Jr., .D. Dotson, .K. Knox",1.97101449275362,0.449275362318841,0.333333333333333,0.101449275362319,0.101449275362319,0.463768115942029,0.884057971014493,0.666666666666667,0.217391304347826,0.753623188405797,1.82608695652174,0.188405797101449,0.550724637681159,0.420289855072464,-0.579710144927536,0.703703703703704
".D. Jordan, .T. Harris, .A. Rivers, .S. Thornwell, .M. Teodosic",1.91379310344828,0.327586206896552,0.241379310344828,0.0344827586206897,0.103448275862069,0.448275862068966,0.982758620689655,0.827586206896552,0.155172413793103,0.689655172413793,1.75862068965517,0.137931034482759,0.551724137931034,0.379310344827586,-0.293103448275862,0.766666666666667
".D. Jordan, .W. Johnson, .T. Harris, .A. Rivers, .M. Teodosic",2.13636363636364,0.303030303030303,0.272727272727273,0.0909090909090909,0.212121212121212,0.409090909090909,1.01515151515152,0.772727272727273,0.242424242424242,0.848484848484849,1.98484848484848,0.318181818181818,0.742424242424242,0.166666666666667,0.0151515151515152,0.666666666666667
".D. Jordan, .W. Johnson, .T. Harris, .A. Rivers, .T. Wallace",2.24528301886792,0.283018867924528,0.30188679245283,0.113207547169811,0.207547169811321,0.509433962264151,0.886792452830189,0.735849056603774,0.150943396226415,0.886792452830189,1.86792452830189,0.245283018867925,0.641509433962264,0.452830188679245,0.0566037735849057,0.631578947368421
".D. Jordan, .W. Matthews, .D. Finney-Smith, .D. Smith Jr., .L. Doncic",2.61728395061728,0.45679012345679,0.345679012345679,0.111111111111111,0.160493827160494,0.62962962962963,0.876543209876543,0.654320987654321,0.222222222222222,0.987654320987654,1.82716049382716,0.320987654320988,0.790123456790123,0.481481481481481,0.0493827160493827,0.702702702702703
".D. Jordan, .W. Matthews, .H. Barnes, .D. Finney-Smith, .D. Smith Jr.",2.42592592592593,0.277777777777778,0.37037037037037,0.0925925925925926,0.12962962962963,0.592592592592593,1.05555555555556,0.87037037037037,0.185185185185185,0.87037037037037,1.68518518518519,0.314814814814815,0.703703703703704,0.444444444444444,0.388888888888889,0.740740740740741
".D. Jordan, .W. Matthews, .H. Barnes, .D. Finney-Smith, .L. Doncic",2.4,0.216666666666667,0.266666666666667,0.0666666666666667,0.166666666666667,0.566666666666667,0.966666666666667,0.766666666666667,0.2,0.816666666666667,1.83333333333333,0.283333333333333,0.766666666666667,0.55,-0.183333333333333,0.659090909090909
".D. Jordan, .W. Matthews, .H. Barnes, .D. Smith Jr., .L. Doncic",2.0873786407767,0.371359223300971,0.390776699029126,0.0631067961165049,0.135922330097087,0.410194174757282,0.963592233009709,0.798543689320388,0.16504854368932,0.745145631067961,1.71359223300971,0.218446601941748,0.645631067961165,0.466019417475728,-0.140776699029126,0.776119402985075
".D. Jordan, .W. Matthews, .H. Barnes, .J. Brunson, .L. Doncic",2.37055837563452,0.360406091370558,0.258883248730964,0.0710659898477157,0.137055837563452,0.461928934010152,0.903553299492386,0.695431472081218,0.208121827411168,0.817258883248731,1.83756345177665,0.309644670050761,0.725888324873096,0.451776649746193,-0.0862944162436548,0.770642201834862
".D. Jordan, .W. Matthews, .H. Barnes, .M. Kleber, .L. Doncic",2.3047619047619,0.323809523809524,0.304761904761905,0.142857142857143,0.0952380952380952,0.466666666666667,0.990476190476191,0.8,0.19047619047619,0.780952380952381,1.66666666666667,0.257142857142857,0.704761904761905,0.466666666666667,0.161904761904762,0.728571428571429
".D. Lee, .L. Aldridge, .D. Green, .P. Mills, .K. Leonard",2.14,0.38,0.18,0.12,0.16,0.48,1.02,0.78,0.24,0.86,1.92,0.22,0.66,0.22,0.2,0.769230769230769
".D. Lillard, .C. McCollum, .N. Vonleh, .J. Nurkic, .P. Connaughton",2.37078651685393,0.337078651685393,0.235955056179775,0.112359550561798,0.0674157303370786,0.50561797752809,0.865168539325843,0.730337078651685,0.134831460674157,0.966292134831461,1.86516853932584,0.157303370786517,0.426966292134831,0.314606741573034,-0.146067415730337,0.757575757575758
".D. Lillard, .M. Harkless, .C. McCollum, .M. Plumlee, .N. Vonleh",1.96825396825397,0.380952380952381,0.206349206349206,0.158730158730159,0.142857142857143,0.412698412698413,0.857142857142857,0.571428571428571,0.285714285714286,0.841269841269841,1.88888888888889,0.111111111111111,0.46031746031746,0.317460317460317,-0.523809523809524,0.647058823529412
".D. Lillard, .M. Leonard, .M. Harkless, .C. McCollum, .M. Plumlee",2.33928571428571,0.482142857142857,0.214285714285714,0.160714285714286,0.125,0.642857142857143,0.946428571428571,0.732142857142857,0.214285714285714,0.910714285714286,1.94642857142857,0.25,0.803571428571429,0.357142857142857,0.142857142857143,0.75
".D. Nowitzki, .D. Harris, .J. Barea, .W. Matthews, .D. Powell",2.26923076923077,0.403846153846154,0.230769230769231,0.0384615384615385,0.153846153846154,0.596153846153846,0.730769230769231,0.615384615384615,0.115384615384615,0.884615384615385,1.73076923076923,0.269230769230769,0.615384615384615,0.480769230769231,0.0961538461538462,0.75
".D. Nowitzki, .D. Williams, .W. Matthews, .H. Barnes, .S. Curry",2.30894308943089,0.390243902439024,0.235772357723577,0.0569105691056911,0.0975609756097561,0.601626016260163,0.764227642276423,0.634146341463415,0.130081300813008,0.845528455284553,1.79674796747967,0.382113821138211,0.788617886178862,0.292682926829268,0.0569105691056911,0.805555555555556
".D. Nowitzki, .H. Barnes, .D. Powell, .D. Finney-Smith, .D. Smith Jr.",2,0.387096774193548,0.290322580645161,0.0967741935483871,0.145161290322581,0.451612903225806,0.935483870967742,0.838709677419355,0.0967741935483871,0.774193548387097,1.74193548387097,0.225806451612903,0.741935483870968,0.403225806451613,0.129032258064516,0.823529411764706
".D. Nowitzki, .J. Barea, .D. Powell, .Y. Ferrell, .K. Collinsworth",2.01923076923077,0.365384615384615,0.192307692307692,0.0769230769230769,0.230769230769231,0.480769230769231,0.730769230769231,0.557692307692308,0.173076923076923,0.788461538461538,1.86538461538462,0.153846153846154,0.653846153846154,0.5,-0.0576923076923077,1
".D. Nowitzki, .J. Barea, .W. Matthews, .H. Barnes, .D. Smith Jr.",2.40625,0.328125,0.3125,0.109375,0.125,0.515625,0.84375,0.78125,0.0625,0.90625,1.96875,0.375,1,0.28125,0.015625,0.823529411764706
".D. Nowitzki, .J. Barea, .W. Matthews, .H. Barnes, .Y. Ferrell",2.0377358490566,0.39622641509434,0.264150943396226,0.0943396226415094,0.188679245283019,0.415094339622642,0.69811320754717,0.60377358490566,0.0943396226415094,0.735849056603774,1.71698113207547,0.207547169811321,0.679245283018868,0.452830188679245,-0.169811320754717,0.730769230769231
".D. Nowitzki, .T. Hardaway Jr., .D. Powell, .J. Brunson, .L. Doncic",2.359375,0.390625,0.3125,0.0625,0.171875,0.5,0.796875,0.640625,0.15625,0.9375,1.78125,0.28125,0.765625,0.40625,0,0.619047619047619
".D. Nowitzki, .W. Matthews, .H. Barnes, .D. Smith Jr., .M. Kleber",1.95940959409594,0.298892988929889,0.239852398523985,0.0848708487084871,0.0922509225092251,0.464944649446494,0.845018450184502,0.708487084870849,0.136531365313653,0.771217712177122,1.78228782287823,0.22140221402214,0.623616236162362,0.280442804428044,-0.343173431734317,0.815384615384615
".D. Nowitzki, .W. Matthews, .H. Barnes, .Y. Ferrell, .D. Smith Jr.",2.26923076923077,0.346153846153846,0.261538461538462,0.0461538461538462,0.138461538461538,0.415384615384615,0.776923076923077,0.653846153846154,0.123076923076923,0.823076923076923,1.81538461538462,0.269230769230769,0.746153846153846,0.353846153846154,-0.192307692307692,0.807017543859649
".D. Nowitzki, .W. Matthews, .H. Barnes, .Y. Ferrell, .M. Kleber",2.26865671641791,0.17910447761194,0.149253731343284,0.0597014925373134,0.134328358208955,0.537313432835821,0.73134328358209,0.626865671641791,0.104477611940299,0.895522388059702,1.83582089552239,0.283582089552239,0.671641791044776,0.328358208955224,0.328358208955224,0.928571428571429
".D. Rose, .G. Dieng, .R. Covington, .D. Saric, .T. Jones",2.20833333333333,0.364583333333333,0.177083333333333,0.135416666666667,0.270833333333333,0.510416666666667,0.822916666666667,0.635416666666667,0.1875,0.864583333333333,1.90625,0.1875,0.635416666666667,0.395833333333333,0.1875,0.777777777777778
".D. Rose, .J. Teague, .A. Wiggins, .D. Saric, .K. Towns",2.54761904761905,0.416666666666667,0.261904761904762,0.142857142857143,0.107142857142857,0.511904761904762,0.988095238095238,0.702380952380952,0.285714285714286,0.964285714285714,1.95238095238095,0.25,0.654761904761905,0.321428571428571,-0.0476190476190476,0.861111111111111
".D. Rose, .J. Teague, .T. Gibson, .A. Wiggins, .K. Towns",2.71653543307087,0.456692913385827,0.299212598425197,0.125984251968504,0.181102362204724,0.645669291338583,0.984251968503937,0.748031496062992,0.236220472440945,1.04724409448819,1.92913385826772,0.21259842519685,0.511811023622047,0.401574803149606,0.244094488188976,0.838709677419355
".D. Rose, .T. Gibson, .A. Wiggins, .K. Towns, .J. Okogie",2.57142857142857,0.375,0.303571428571429,0.125,0.232142857142857,0.5,1,0.696428571428571,0.303571428571429,1.05357142857143,2.03571428571429,0.160714285714286,0.553571428571429,0.392857142857143,0.232142857142857,0.772727272727273
".D. Rose, .T. Gibson, .J. Butler, .A. Wiggins, .K. Towns",2.43103448275862,0.396551724137931,0.275862068965517,0.189655172413793,0.258620689655172,0.5,0.844827586206897,0.620689655172414,0.224137931034483,0.896551724137931,1.89655172413793,0.362068965517241,0.724137931034483,0.396551724137931,0.0172413793103448,0.842105263157895
".D. Rose, .T. Gibson, .R. Covington, .A. Wiggins, .K. Towns",2.1875,0.3625,0.25,0.1125,0.15,0.5,0.8875,0.675,0.2125,0.8375,1.85,0.175,0.5125,0.4875,-0.325,0.771428571428571
".D. Saric, .T. McConnell, .J. Anderson, .R. Holmes, .T. Luwawu-Cabarrot",1.89583333333333,0.322916666666667,0.427083333333333,0.0625,0.15625,0.541666666666667,0.895833333333333,0.6875,0.208333333333333,0.71875,1.77083333333333,0.197916666666667,0.760416666666667,0.239583333333333,-0.447916666666667,0.806451612903226
".D. Schroder, .D. Dedmon, .T. Prince, .J. Collins, .T. Dorsey",1.96923076923077,0.369230769230769,0.323076923076923,0.0461538461538462,0.230769230769231,0.553846153846154,0.692307692307692,0.538461538461538,0.153846153846154,0.769230769230769,1.8,0.307692307692308,0.861538461538462,0.307692307692308,-0.461538461538462,0.533333333333333
".D. Wade, .D. Waiters, .K. Olynyk, .J. Richardson, .B. Adebayo",2.03846153846154,0.326923076923077,0.326923076923077,0.0384615384615385,0.326923076923077,0.519230769230769,0.903846153846154,0.711538461538462,0.192307692307692,0.788461538461538,1.76923076923077,0.192307692307692,0.596153846153846,0.442307692307692,-0.0961538461538462,0.666666666666667
".D. Wade, .G. Dragic, .J. Johnson, .H. Whiteside, .J. Richardson",1.96491228070175,0.543859649122807,0.245614035087719,0.140350877192982,0.12280701754386,0.473684210526316,1.07017543859649,0.842105263157895,0.228070175438596,0.771929824561403,1.91228070175439,0.140350877192982,0.631578947368421,0.350877192982456,-0.368421052631579,0.727272727272727
".D. Wade, .K. Korver, .C. Frye, .J. Green, .C. Osman",2.47457627118644,0.389830508474576,0.254237288135593,0.0677966101694915,0.152542372881356,0.593220338983051,0.830508474576271,0.745762711864407,0.0847457627118644,0.915254237288136,1.77966101694915,0.338983050847458,0.627118644067797,0.372881355932203,0.186440677966102,0.857142857142857
".D. Wade, .K. Olynyk, .R. McGruder, .J. Winslow, .B. Adebayo",2.64705882352941,0.313725490196078,0.352941176470588,0.137254901960784,0.254901960784314,0.431372549019608,1.03921568627451,0.803921568627451,0.235294117647059,0.862745098039216,1.7843137254902,0.254901960784314,0.568627450980392,0.549019607843137,0.764705882352941,0.829268292682927
".D. Wade, .K. Olynyk, .T. Johnson, .J. Richardson, .B. Adebayo",2.12820512820513,0.423076923076923,0.269230769230769,0.0897435897435897,0.153846153846154,0.525641025641026,0.935897435897436,0.730769230769231,0.205128205128205,0.782051282051282,1.83333333333333,0.192307692307692,0.692307692307692,0.448717948717949,0.0769230769230769,0.805555555555556
".D. Wade, .N. Mirotic, .D. McDermott, .J. Grant, .C. Felicio",2.16666666666667,0.53030303030303,0.196969696969697,0.0303030303030303,0.151515151515152,0.454545454545455,0.954545454545455,0.712121212121212,0.242424242424242,0.787878787878788,1.92424242424242,0.242424242424242,0.560606060606061,0.454545454545455,-0.0303030303030303,0.793103448275862
".D. Wade, .R. Lopez, .J. Butler, .J. Grant, .B. Portis",2.04938271604938,0.296296296296296,0.222222222222222,0.0617283950617284,0.160493827160494,0.530864197530864,0.962962962962963,0.765432098765432,0.197530864197531,0.827160493827161,1.8641975308642,0.172839506172839,0.37037037037037,0.246913580246914,-0.197530864197531,0.782608695652174
".D. Wade, .R. Lopez, .T. Gibson, .J. Butler, .M. Carter-Williams",1.875,0.333333333333333,0.21875,0.166666666666667,0.1875,0.489583333333333,0.979166666666667,0.677083333333333,0.302083333333333,0.760416666666667,1.91666666666667,0.114583333333333,0.364583333333333,0.385416666666667,-0.125,0.741935483870968
".D. Wade, .R. Rondo, .R. Lopez, .J. Butler, .B. Portis",2.07272727272727,0.327272727272727,0.236363636363636,0.0727272727272727,0.2,0.527272727272727,1.03636363636364,0.763636363636364,0.272727272727273,0.781818181818182,1.96363636363636,0.163636363636364,0.509090909090909,0.327272727272727,-0.163636363636364,0.904761904761905
".D. Wade, .W. Ellington, .K. Olynyk, .J. Winslow, .J. Richardson",1.6865671641791,0.447761194029851,0.253731343283582,0.104477611940299,0.223880597014925,0.358208955223881,0.716417910447761,0.597014925373134,0.119402985074627,0.671641791044776,1.7910447761194,0.164179104477612,0.746268656716418,0.343283582089552,-0.611940298507463,0.6
".D. West, .A. Iguodala, .N. Young, .K. Thompson, .D. Green",1.7962962962963,0.333333333333333,0.388888888888889,0.166666666666667,0.0740740740740741,0.592592592592593,0.981481481481482,0.814814814814815,0.166666666666667,0.740740740740741,1.66666666666667,0.148148148148148,0.611111111111111,0.37037037037037,-0.240740740740741,0.75
".D. West, .S. Livingston, .A. Iguodala, .K. Durant, .I. Clark",2.13461538461538,0.288461538461538,0.269230769230769,0.0769230769230769,0.0576923076923077,0.634615384615385,0.711538461538462,0.653846153846154,0.0576923076923077,0.826923076923077,1.55769230769231,0.115384615384615,0.307692307692308,0.326923076923077,-0.442307692307692,0.826086956521739
".D. West, .S. Livingston, .A. Iguodala, .K. Thompson, .D. Green",1.97095435684647,0.406639004149378,0.315352697095436,0.161825726141079,0.182572614107884,0.622406639004149,0.925311203319502,0.771784232365145,0.153526970954357,0.817427385892116,1.63070539419087,0.112033195020747,0.356846473029046,0.381742738589212,0.161825726141079,0.75
".D. West, .S. Livingston, .N. Young, .K. Thompson, .D. Green",2.16666666666667,0.486111111111111,0.291666666666667,0.208333333333333,0.138888888888889,0.694444444444444,0.791666666666667,0.638888888888889,0.152777777777778,0.902777777777778,1.68055555555556,0.166666666666667,0.430555555555556,0.319444444444444,0.111111111111111,0.736842105263158
".D. Williams, .W. Matthews, .H. Barnes, .D. Powell, .D. Finney-Smith",2.25925925925926,0.388888888888889,0.222222222222222,0.0925925925925926,0.203703703703704,0.666666666666667,0.814814814814815,0.611111111111111,0.203703703703704,0.87037037037037,1.7962962962963,0.259259259259259,0.666666666666667,0.314814814814815,0.0925925925925926,0.823529411764706
".D. Williams, .W. Matthews, .H. Barnes, .S. Curry, .S. Mejri",2.04123711340206,0.43298969072165,0.195876288659794,0.0721649484536082,0.216494845360825,0.474226804123711,0.762886597938144,0.597938144329897,0.164948453608247,0.793814432989691,1.69072164948454,0.257731958762887,0.628865979381443,0.43298969072165,0.257731958762887,0.59375
".D. Williams, .W. Matthews, .H. Barnes, .S. Mejri, .D. Finney-Smith",1.75,0.404411764705882,0.264705882352941,0.0808823529411765,0.191176470588235,0.294117647058824,0.830882352941177,0.639705882352941,0.191176470588235,0.676470588235294,1.65441176470588,0.183823529411765,0.625,0.367647058823529,-0.0367647058823529,0.725
".E. Bledsoe, .A. Len, .T. Warren, .D. Booker, .M. Chriss",2.24878048780488,0.439024390243902,0.317073170731707,0.126829268292683,0.160975609756098,0.453658536585366,0.902439024390244,0.682926829268293,0.219512195121951,0.902439024390244,1.88292682926829,0.126829268292683,0.409756097560976,0.370731707317073,-0.282926829268293,0.773809523809524
