"","LINEUPS","PPM","PFPM","TOVPM","BLKPM","STLPM","ASTPM","REBPM","DRBPM","ORBPM","FGPM","FGAPM","PM3P","PM3PA","PFDPM","plus_minusPM","FT%"
"658",".J. Smith, .M. Morris, .T. Satoransky, .T. Burke, .K. Oubre Jr.",2.06493506493507,0.441558441558442,0.350649350649351,0.12987012987013,0.12987012987013,0.441558441558442,1.02597402597403,0.935064935064935,0.0909090909090909,0.805194805194805,1.5974025974026,0.103896103896104,0.298701298701299,0.428571428571429,0.272727272727273,0.931034482758621
"659",".J. Smith, .T. Thompson, .R. Hood, .L. Nance Jr., .C. Sexton",2.16666666666667,0.516666666666667,0.266666666666667,0.133333333333333,0.116666666666667,0.4,1.1,0.783333333333333,0.316666666666667,0.883333333333333,1.91666666666667,0.133333333333333,0.416666666666667,0.333333333333333,0.05,0.727272727272727
"660",".J. Stone, .J. Lamb, .F. Kaminsky, .W. Hernangomez, .M. Monk",2.43243243243243,0.297297297297297,0.256756756756757,0.0540540540540541,0.135135135135135,0.527027027027027,0.851351351351351,0.743243243243243,0.108108108108108,0.864864864864865,1.82432432432432,0.351351351351351,0.851351351351351,0.364864864864865,0.216216216216216,0.896551724137931
"661",".J. Teague, .A. Wiggins, .D. Saric, .K. Towns, .J. Okogie",2.64383561643836,0.534246575342466,0.36986301369863,0.0821917808219178,0.0684931506849315,0.575342465753425,0.931506849315068,0.698630136986301,0.232876712328767,0.945205479452055,1.79452054794521,0.301369863013699,0.602739726027397,0.465753424657534,-0.0410958904109589,0.916666666666667
"662",".J. Teague, .P. George, .K. Seraphin, .G. Robinson III, .M. Turner",2.09677419354839,0.306451612903226,0.32258064516129,0.0806451612903226,0.112903225806452,0.467741935483871,0.774193548387097,0.67741935483871,0.0967741935483871,0.758064516129032,1.48387096774194,0.225806451612903,0.467741935483871,0.435483870967742,-0.0967741935483871,0.785714285714286
"663",".J. Teague, .T. Gibson, .A. Wiggins, .K. Towns, .J. Okogie",2.48695652173913,0.495652173913044,0.373913043478261,0.0956521739130435,0.217391304347826,0.48695652173913,1.03478260869565,0.739130434782609,0.295652173913043,0.904347826086957,1.91304347826087,0.226086956521739,0.556521739130435,0.460869565217391,0.278260869565217,0.764705882352941
"664",".J. Teague, .T. Gibson, .J. Butler, .A. Wiggins, .K. Towns",2.29266136162688,0.348364279398762,0.259062776304156,0.0963748894783377,0.19893899204244,0.48894783377542,0.893899204244032,0.668435013262599,0.225464190981432,0.875331564986737,1.78779840848806,0.162687886825818,0.430592396109638,0.430592396109638,0.150309460654288,0.785714285714286
"665",".J. Teague, .T. Gibson, .J. Butler, .G. Dieng, .A. Wiggins",2.23577235772358,0.300813008130081,0.252032520325203,0.0813008130081301,0.186991869918699,0.439024390243902,0.813008130081301,0.626016260162602,0.186991869918699,0.853658536585366,1.78048780487805,0.113821138211382,0.349593495934959,0.430894308943089,-0.227642276422764,0.796875
"666",".J. Teague, .T. Gibson, .J. Butler, .K. Towns, .J. Okogie",2.2,0.345454545454545,0.381818181818182,0.236363636363636,0.254545454545455,0.545454545454545,1,0.581818181818182,0.418181818181818,0.818181818181818,2.07272727272727,0.218181818181818,0.781818181818182,0.527272727272727,-0.345454545454545,0.904761904761905
"667",".J. Teague, .T. Gibson, .N. Bjelica, .A. Wiggins, .K. Towns",2.31675392670157,0.332460732984293,0.269633507853403,0.0759162303664921,0.138743455497382,0.473821989528796,1.01832460732984,0.777486910994764,0.240837696335079,0.900523560209424,1.8717277486911,0.149214659685864,0.43717277486911,0.392670157068063,0.138743455497382,0.795454545454545
"668",".J. Teague, .T. Gibson, .R. Covington, .A. Wiggins, .K. Towns",2.17826086956522,0.347826086956522,0.352173913043478,0.108695652173913,0.191304347826087,0.560869565217391,0.965217391304348,0.669565217391304,0.295652173913043,0.817391304347826,1.81304347826087,0.239130434782609,0.534782608695652,0.421739130434783,0.0608695652173913,0.729166666666667
"669",".J. Terry, .D. Howard, .T. Ariza, .C. Brewer, .J. Harden",2.48148148148148,0.574074074074074,0.407407407407407,0.0555555555555556,0.259259259259259,0.425925925925926,0.87037037037037,0.740740740740741,0.12962962962963,0.796296296296296,1.5,0.259259259259259,0.703703703703704,0.703703703703704,0.537037037037037,0.772727272727273
"670",".J. Terry, .D. Howard, .T. Ariza, .J. Harden, .P. Beverley",2.25806451612903,0.451612903225806,0.290322580645161,0.0483870967741935,0.193548387096774,0.435483870967742,0.887096774193548,0.661290322580645,0.225806451612903,0.774193548387097,1.79032258064516,0.354838709677419,0.935483870967742,0.467741935483871,0.274193548387097,0.611111111111111
"671",".J. Terry, .D. Howard, .T. Ariza, .J. Harden, .T. Jones",1.8875,0.4875,0.425,0.1375,0.2375,0.3375,0.7625,0.6125,0.15,0.575,1.45,0.1875,0.6,0.525,-0.3875,0.785714285714286
"672",".J. Terry, .E. Bledsoe, .J. Henson, .K. Middleton, .G. Antetokounmpo",2.29032258064516,0.354838709677419,0.333333333333333,0.172043010752688,0.204301075268817,0.505376344086022,0.924731182795699,0.741935483870968,0.182795698924731,0.838709677419355,1.66666666666667,0.193548387096774,0.537634408602151,0.387096774193548,0.10752688172043,0.8125
"673",".J. Terry, .G. Monroe, .K. Middleton, .M. Teletovic, .M. Dellavedova",2.04166666666667,0.333333333333333,0.277777777777778,0.0555555555555556,0.208333333333333,0.541666666666667,1.02777777777778,0.75,0.277777777777778,0.847222222222222,1.88888888888889,0.194444444444444,0.638888888888889,0.263888888888889,0.263888888888889,0.733333333333333
"674",".J. Terry, .G. Monroe, .M. Teletovic, .G. Antetokounmpo, .M. Brogdon",2.50588235294118,0.388235294117647,0.329411764705882,0.117647058823529,0.2,0.588235294117647,0.976470588235294,0.752941176470588,0.223529411764706,0.941176470588235,1.65882352941176,0.270588235294118,0.541176470588235,0.4,0.670588235294118,0.833333333333333
"675",".J. Terry, .G. Monroe, .T. Snell, .G. Antetokounmpo, .M. Dellavedova",2.0327868852459,0.344262295081967,0.229508196721311,0.131147540983607,0.0983606557377049,0.442622950819672,0.885245901639344,0.672131147540984,0.213114754098361,0.754098360655738,1.68852459016393,0.0983606557377049,0.475409836065574,0.426229508196721,0.0983606557377049,0.742857142857143
"676",".J. Terry, .M. Beasley, .G. Monroe, .G. Antetokounmpo, .M. Brogdon",2.13483146067416,0.449438202247191,0.292134831460674,0.0898876404494382,0.213483146067416,0.539325842696629,0.910112359550562,0.730337078651685,0.179775280898876,0.786516853932584,1.67415730337079,0.179775280898876,0.370786516853933,0.471910112359551,0.292134831460674,0.723404255319149
"677",".J. Terry, .M. Beasley, .G. Monroe, .J. Parker, .M. Brogdon",2.47272727272727,0.381818181818182,0.254545454545455,0.145454545454545,0.127272727272727,0.527272727272727,0.890909090909091,0.727272727272727,0.163636363636364,0.981818181818182,1.74545454545455,0.163636363636364,0.309090909090909,0.418181818181818,0.181818181818182,0.730769230769231
"678",".J. Valanciunas, .J. Holiday, .B. Caboclo, .D. Wright, .T. Dorsey",2.57692307692308,0.326923076923077,0.346153846153846,0.0961538461538462,0.115384615384615,0.653846153846154,1.03846153846154,0.865384615384615,0.173076923076923,1.01923076923077,1.71153846153846,0.307692307692308,0.5,0.307692307692308,0.192307692307692,0.521739130434783
"679",".J. Wall, .B. Beal, .O. Porter Jr., .K. Oubre Jr., .T. Bryant",2.47692307692308,0.338461538461538,0.261538461538462,0.215384615384615,0.230769230769231,0.615384615384615,0.830769230769231,0.692307692307692,0.138461538461538,1.06153846153846,2.12307692307692,0.215384615384615,0.692307692307692,0.430769230769231,-0.4,0.5625
"680",".J. Wall, .B. Beal, .T. Satoransky, .O. Porter Jr., .T. Bryant",2.24074074074074,0.388888888888889,0.240740740740741,0.0925925925925926,0.166666666666667,0.62962962962963,0.925925925925926,0.777777777777778,0.148148148148148,0.925925925925926,1.87037037037037,0.185185185185185,0.62962962962963,0.277777777777778,0.296296296296296,0.733333333333333
"681",".J. Wall, .M. Morris, .B. Beal, .O. Porter Jr., .K. Oubre Jr.",2.53645833333333,0.473958333333333,0.265625,0.0833333333333333,0.182291666666667,0.46875,0.911458333333333,0.734375,0.177083333333333,0.833333333333333,1.78125,0.229166666666667,0.625,0.541666666666667,-0.00520833333333333,0.82
"682",".K. Bazemore, .A. Len, .T. Prince, .O. Spellman, .T. Young",2.04838709677419,0.435483870967742,0.629032258064516,0.0483870967741935,0.241935483870968,0.451612903225806,0.903225806451613,0.693548387096774,0.209677419354839,0.790322580645161,1.87096774193548,0.258064516129032,0.758064516129032,0.403225806451613,-0.596774193548387,0.764705882352941
"683",".K. Bazemore, .D. Dedmon, .J. Collins, .K. Huerter, .T. Young",2.30201342281879,0.463087248322148,0.456375838926175,0.0805369127516778,0.187919463087248,0.577181208053691,0.986577181208054,0.697986577181208,0.288590604026846,0.852348993288591,1.81879194630872,0.288590604026846,0.731543624161074,0.375838926174497,-0.0201342281879195,0.696969696969697
"684",".K. Bazemore, .D. Dedmon, .T. Prince, .J. Collins, .T. Young",2.02564102564103,0.487179487179487,0.320512820512821,0.179487179487179,0.128205128205128,0.474358974358974,1.03846153846154,0.807692307692308,0.230769230769231,0.692307692307692,1.84615384615385,0.217948717948718,0.782051282051282,0.551282051282051,-0.333333333333333,0.75
"685",".K. Bazemore, .D. Schroder, .D. Dedmon, .T. Prince, .J. Collins",2.33898305084746,0.322033898305085,0.355932203389831,0.135593220338983,0.271186440677966,0.567796610169492,0.813559322033898,0.661016949152542,0.152542372881356,0.898305084745763,1.77966101694915,0.26271186440678,0.635593220338983,0.38135593220339,0.161016949152542,0.846153846153846
"686",".K. Bryant, .B. Bass, .J. Clarkson, .J. Randle, .D. Russell",2.58823529411765,0.423529411764706,0.0941176470588235,0.0941176470588235,0.141176470588235,0.435294117647059,0.941176470588235,0.647058823529412,0.294117647058824,0.929411764705882,2.03529411764706,0.270588235294118,0.741176470588235,0.4,0.247058823529412,0.829787234042553
"687",".K. Bryant, .B. Bass, .L. Williams, .J. Clarkson, .J. Randle",2.36666666666667,0.55,0.216666666666667,0.1,0.116666666666667,0.3,0.85,0.583333333333333,0.266666666666667,0.766666666666667,1.91666666666667,0.166666666666667,0.616666666666667,0.5,-0.316666666666667,0.8
"688",".K. Bryant, .B. Bass, .L. Williams, .J. Randle, .D. Russell",1.93650793650794,0.365079365079365,0.46031746031746,0.0634920634920635,0.222222222222222,0.253968253968254,0.936507936507937,0.714285714285714,0.222222222222222,0.714285714285714,1.74603174603175,0.174603174603175,0.619047619047619,0.238095238095238,-0.222222222222222,0.777777777777778
"689",".K. Bryant, .L. Williams, .R. Hibbert, .D. Russell, .L. Nance Jr.",2.21052631578947,0.315789473684211,0.298245614035088,0.12280701754386,0.192982456140351,0.526315789473684,0.87719298245614,0.614035087719298,0.263157894736842,0.859649122807018,1.82456140350877,0.210526315789474,0.508771929824561,0.280701754385965,-0.157894736842105,0.8
"690",".K. Bryant, .L. Williams, .R. Hibbert, .J. Clarkson, .J. Randle",1.95454545454545,0.48989898989899,0.313131313131313,0.0909090909090909,0.101010101010101,0.328282828282828,0.898989898989899,0.712121212121212,0.186868686868687,0.712121212121212,1.73232323232323,0.136363636363636,0.363636363636364,0.398989898989899,-0.55050505050505,0.838709677419355
"691",".K. Bryant, .L. Williams, .R. Hibbert, .J. Clarkson, .L. Nance Jr.",1.95022624434389,0.425339366515837,0.276018099547511,0.0769230769230769,0.149321266968326,0.416289592760181,0.828054298642534,0.647058823529412,0.180995475113122,0.782805429864253,1.78280542986425,0.131221719457014,0.425339366515837,0.316742081447964,-0.416289592760181,0.708860759493671
"692",".K. Bryant, .L. Williams, .R. Hibbert, .J. Randle, .D. Russell",2.03636363636364,0.418181818181818,0.2,0.109090909090909,0.0727272727272727,0.345454545454545,0.690909090909091,0.527272727272727,0.163636363636364,0.690909090909091,1.67272727272727,0.163636363636364,0.454545454545455,0.4,-0.636363636363636,0.75
"693",".K. Bryant, .R. Hibbert, .J. Clarkson, .J. Randle, .D. Russell",1.86888111888112,0.372377622377622,0.316433566433566,0.0769230769230769,0.143356643356643,0.344405594405594,0.856643356643357,0.660839160839161,0.195804195804196,0.699300699300699,1.80594405594406,0.143356643356643,0.465034965034965,0.367132867132867,-0.463286713286713,0.81304347826087
"694",".K. Caldwell-Pope, .J. Clarkson, .J. Randle, .B. Ingram, .K. Kuzma",2.2258064516129,0.532258064516129,0.32258064516129,0.145161290322581,0.112903225806452,0.306451612903226,0.82258064516129,0.548387096774194,0.274193548387097,0.806451612903226,1.59677419354839,0.129032258064516,0.419354838709677,0.548387096774194,-0.225806451612903,0.681818181818182
"695",".K. Caldwell-Pope, .J. Randle, .B. Ingram, .L. Ball, .K. Kuzma",2.1734693877551,0.540816326530612,0.224489795918367,0.13265306122449,0.173469387755102,0.448979591836735,0.979591836734694,0.795918367346939,0.183673469387755,0.76530612244898,1.76530612244898,0.214285714285714,0.642857142857143,0.418367346938776,0.23469387755102,0.666666666666667
"696",".K. Durant, .J. McGee, .K. Thompson, .D. Green, .Q. Cook",2.11267605633803,0.267605633802817,0.253521126760563,0.112676056338028,0.183098591549296,0.647887323943662,0.901408450704225,0.661971830985915,0.23943661971831,0.802816901408451,1.90140845070423,0.197183098591549,0.633802816901408,0.338028169014085,-0.253521126760563,0.916666666666667
"697",".K. Durant, .J. McGee, .S. Curry, .K. Thompson, .D. Green",2.67111111111111,0.337777777777778,0.297777777777778,0.124444444444444,0.191111111111111,0.773333333333333,1.02222222222222,0.888888888888889,0.133333333333333,1.02666666666667,1.89333333333333,0.324444444444444,0.657777777777778,0.333333333333333,0.631111111111111,0.814814814814815
"698",".K. Durant, .K. Thompson, .D. Green, .P. McCaw, .J. Bell",2.03846153846154,0.326923076923077,0.346153846153846,0.288461538461538,0.288461538461538,0.615384615384615,0.865384615384615,0.673076923076923,0.192307692307692,0.769230769230769,1.71153846153846,0.153846153846154,0.711538461538462,0.403846153846154,0.0961538461538462,0.818181818181818
"699",".K. Durant, .R. Westbrook, .S. Ibaka, .A. Morrow, .S. Adams",2.41176470588235,0.392156862745098,0.450980392156863,0.117647058823529,0.137254901960784,0.607843137254902,0.941176470588235,0.705882352941177,0.235294117647059,0.941176470588235,1.74509803921569,0.215686274509804,0.647058823529412,0.411764705882353,-0.156862745098039,0.761904761904762
"700",".K. Durant, .R. Westbrook, .S. Ibaka, .A. Roberson, .S. Adams",2.30759803921569,0.334558823529412,0.307598039215686,0.154411764705882,0.156862745098039,0.561274509803922,1.04289215686275,0.783088235294118,0.259803921568627,0.906862745098039,1.78799019607843,0.139705882352941,0.417892156862745,0.399509803921569,0.356617647058824,0.776881720430108
"701",".K. Durant, .R. Westbrook, .S. Ibaka, .D. Waiters, .S. Adams",2.375,0.402777777777778,0.286111111111111,0.15,0.136111111111111,0.527777777777778,1.02222222222222,0.777777777777778,0.244444444444444,0.877777777777778,1.80277777777778,0.172222222222222,0.430555555555556,0.413888888888889,0.311111111111111,0.777777777777778
"702",".K. Durant, .R. Westbrook, .S. Ibaka, .E. Kanter, .A. Roberson",2.35526315789474,0.302631578947368,0.289473684210526,0.105263157894737,0.144736842105263,0.513157894736842,1.01315789473684,0.789473684210526,0.223684210526316,0.921052631578947,1.84210526315789,0.105263157894737,0.342105263157895,0.342105263157895,0.131578947368421,0.885714285714286
"703",".K. Durant, .R. Westbrook, .S. Ibaka, .E. Kanter, .D. Waiters",2.65891472868217,0.426356589147287,0.271317829457364,0.0775193798449612,0.124031007751938,0.488372093023256,1.03100775193798,0.682170542635659,0.348837209302326,0.914728682170543,1.82945736434109,0.186046511627907,0.434108527131783,0.527131782945736,0.395348837209302,0.902173913043478
"704",".K. Durant, .S. Curry, .D. Cousins, .K. Thompson, .D. Green",2.5634328358209,0.373134328358209,0.291044776119403,0.16044776119403,0.167910447761194,0.746268656716418,0.985074626865672,0.83955223880597,0.145522388059701,0.988805970149254,1.89925373134328,0.276119402985075,0.76865671641791,0.373134328358209,0.287313432835821,0.846938775510204
"705",".K. Durant, .S. Curry, .K. Thompson, .D. Green, .D. Jones",2.53521126760563,0.464788732394366,0.352112676056338,0.105633802816901,0.183098591549296,0.76056338028169,0.859154929577465,0.73943661971831,0.119718309859155,1.01408450704225,1.78169014084507,0.28169014084507,0.697183098591549,0.359154929577465,0.105633802816901,0.744186046511628
"706",".K. Durant, .S. Curry, .K. Thompson, .D. Green, .K. Looney",2.70607028753994,0.466453674121406,0.287539936102236,0.111821086261981,0.166134185303514,0.738019169329074,0.980830670926518,0.766773162939297,0.21405750798722,1.01597444089457,1.94249201277955,0.335463258785943,0.769968051118211,0.370607028753994,0.386581469648562,0.815384615384615
"707",".K. Faried, .G. Harris, .J. Sampson, .N. Jokic, .E. Mudiay",2.25906735751295,0.409326424870466,0.321243523316062,0.134715025906736,0.176165803108808,0.585492227979275,0.989637305699482,0.756476683937824,0.233160621761658,0.875647668393782,1.76683937823834,0.207253886010363,0.476683937823834,0.33160621761658,0.196891191709845,0.783783783783784
"708",".K. Garnett, .K. Martin, .R. Rubio, .A. Wiggins, .K. Towns",2.0327868852459,0.5,0.278688524590164,0.163934426229508,0.163934426229508,0.524590163934426,0.877049180327869,0.680327868852459,0.19672131147541,0.737704918032787,1.68032786885246,0.0983606557377049,0.278688524590164,0.5,-0.10655737704918,0.756756756756757
"709",".K. Garnett, .T. Prince, .R. Rubio, .A. Wiggins, .K. Towns",1.97826086956522,0.402173913043478,0.202898550724638,0.101449275362319,0.199275362318841,0.557971014492754,0.86231884057971,0.702898550724638,0.159420289855072,0.789855072463768,1.68115942028985,0.0615942028985507,0.206521739130435,0.384057971014493,0.155797101449275,0.775
"710",".K. Humphries, .M. Gortat, .J. Wall, .B. Beal, .O. Porter Jr.",2.03597122302158,0.338129496402878,0.424460431654676,0.115107913669065,0.201438848920863,0.489208633093525,0.97841726618705,0.690647482014389,0.287769784172662,0.776978417266187,1.83453237410072,0.179856115107914,0.539568345323741,0.352517985611511,-0.194244604316547,0.777777777777778
"711",".K. Humphries, .T. Sefolosha, .P. Millsap, .D. Schroder, .T. Hardaway Jr.",1.98,0.32,0.22,0.12,0.14,0.42,0.92,0.7,0.22,0.7,1.76,0.2,0.66,0.46,0.06,0.703703703703704
"712",".K. Irving, .M. Morris, .A. Baynes, .M. Smart, .J. Tatum",2.64788732394366,0.394366197183099,0.23943661971831,0.0140845070422535,0.267605633802817,0.549295774647887,0.873239436619718,0.661971830985915,0.211267605633803,1,1.97183098591549,0.253521126760563,0.676056338028169,0.422535211267606,0.253521126760563,0.903225806451613
"713",".K. Korver, .A. Horford, .M. Scott, .D. Schroder, .T. Hardaway Jr.",2.11111111111111,0.416666666666667,0.319444444444444,0.0833333333333333,0.0833333333333333,0.597222222222222,0.819444444444444,0.666666666666667,0.152777777777778,0.75,1.77777777777778,0.319444444444444,0.833333333333333,0.319444444444444,0.236111111111111,0.807692307692308
"714",".K. Korver, .A. Horford, .M. Scott, .K. Bazemore, .D. Schroder",2.28846153846154,0.365384615384615,0.192307692307692,0.134615384615385,0.192307692307692,0.634615384615385,0.865384615384615,0.653846153846154,0.211538461538462,0.884615384615385,1.90384615384615,0.192307692307692,0.557692307692308,0.423076923076923,0.192307692307692,0.772727272727273
"715",".K. Korver, .D. Favors, .J. Crowder, .D. Exum, .J. Ingles",2.45454545454545,0.454545454545455,0.236363636363636,0.0909090909090909,0.181818181818182,0.581818181818182,0.945454545454545,0.745454545454545,0.2,0.872727272727273,1.8,0.290909090909091,0.8,0.509090909090909,0.345454545454545,0.793103448275862
"716",".K. Korver, .D. Favors, .J. Crowder, .R. Neto, .J. Ingles",2.63855421686747,0.385542168674699,0.27710843373494,0.132530120481928,0.132530120481928,0.771084337349398,1.16867469879518,0.867469879518072,0.301204819277108,0.939759036144578,2.01204819277108,0.385542168674699,1.01204819277108,0.481927710843373,0.542168674698795,0.704545454545455
"717",".K. Korver, .D. Favors, .J. Crowder, .R. O'Neale, .D. Mitchell",2.03846153846154,0.5,0.384615384615385,0.173076923076923,0.0769230769230769,0.423076923076923,1,0.711538461538462,0.288461538461538,0.730769230769231,1.92307692307692,0.211538461538462,0.788461538461538,0.365384615384615,-0.211538461538462,0.826086956521739
"718",".K. Korver, .D. Howard, .K. Bazemore, .D. Schroder, .M. Muscala",2.23376623376623,0.363636363636364,0.402597402597403,0.207792207792208,0.207792207792208,0.558441558441558,0.961038961038961,0.753246753246753,0.207792207792208,0.922077922077922,1.76623376623377,0.12987012987013,0.402597402597403,0.441558441558442,-0.025974025974026,0.606060606060606
"719",".K. Korver, .D. Howard, .P. Millsap, .K. Bazemore, .D. Schroder",1.97087378640777,0.349514563106796,0.349514563106796,0.106796116504854,0.199029126213592,0.519417475728155,0.922330097087379,0.674757281553398,0.247572815533981,0.79126213592233,1.83495145631068,0.16504854368932,0.509708737864078,0.393203883495146,-0.179611650485437,0.647887323943662
"720",".K. Korver, .J. Crowder, .R. Gobert, .R. O'Neale, .D. Mitchell",2.24666666666667,0.413333333333333,0.34,0.153333333333333,0.16,0.486666666666667,1.02666666666667,0.82,0.206666666666667,0.773333333333333,1.80666666666667,0.286666666666667,0.84,0.42,0.106666666666667,0.784810126582278
"721",".K. Korver, .J. Green, .J. Clarkson, .R. Hood, .L. Nance Jr.",2.16,0.56,0.22,0.12,0.18,0.4,0.94,0.74,0.2,0.82,1.86,0.18,0.64,0.4,0.16,0.80952380952381
"722",".K. Korver, .P. Millsap, .A. Horford, .J. Teague, .K. Bazemore",2.19955156950673,0.354260089686099,0.306053811659193,0.134529147982063,0.174887892376682,0.594170403587444,0.885650224215247,0.72085201793722,0.164798206278027,0.839686098654709,1.80941704035874,0.223094170403587,0.62780269058296,0.352017937219731,0.118834080717489,0.838607594936709
"723",".K. Korver, .P. Millsap, .A. Horford, .K. Bazemore, .D. Schroder",2.35616438356164,0.589041095890411,0.301369863013699,0.164383561643836,0.164383561643836,0.493150684931507,0.780821917808219,0.520547945205479,0.26027397260274,0.835616438356164,1.78082191780822,0.205479452054795,0.698630136986301,0.424657534246575,0.506849315068493,0.760869565217391
"724",".K. Korver, .R. Rubio, .J. Crowder, .R. Gobert, .D. Mitchell",2.1025641025641,0.435897435897436,0.397435897435897,0.102564102564103,0.205128205128205,0.615384615384615,0.833333333333333,0.666666666666667,0.166666666666667,0.769230769230769,1.80769230769231,0.358974358974359,0.897435897435897,0.282051282051282,-0.525641025641026,0.761904761904762
"725",".K. Korver, .T. Sefolosha, .P. Millsap, .A. Horford, .J. Teague",2.11063829787234,0.34468085106383,0.314893617021277,0.127659574468085,0.178723404255319,0.514893617021277,0.94468085106383,0.74468085106383,0.2,0.825531914893617,1.77021276595745,0.187234042553191,0.514893617021277,0.331914893617021,0.140425531914894,0.752941176470588
"726",".K. Korver, .T. Sefolosha, .P. Millsap, .J. Teague, .M. Muscala",2.32203389830508,0.525423728813559,0.254237288135593,0.101694915254237,0.254237288135593,0.559322033898305,0.915254237288136,0.661016949152542,0.254237288135593,0.847457627118644,1.79661016949153,0.186440677966102,0.593220338983051,0.389830508474576,0.355932203389831,0.838709677419355
"727",".K. Koufos, .B. Bogdanovic, .W. Cauley-Stein, .B. Hield, .F. Mason",2.05434782608696,0.347826086956522,0.184782608695652,0.0869565217391304,0.152173913043478,0.489130434782609,0.891304347826087,0.673913043478261,0.217391304347826,0.83695652173913,1.81521739130435,0.16304347826087,0.41304347826087,0.304347826086957,0.0978260869565217,0.689655172413793
"728",".K. Koufos, .B. Hield, .S. Labissiere, .D. Fox, .J. Jackson",1.90909090909091,0.509090909090909,0.254545454545455,0.0363636363636364,0.109090909090909,0.436363636363636,0.836363636363636,0.709090909090909,0.127272727272727,0.745454545454545,1.74545454545455,0.181818181818182,0.345454545454545,0.472727272727273,-0.545454545454545,0.65
"729",".K. Love, .B. Knight, .C. Osman, .A. Zizic, .C. Sexton",2.44036697247706,0.302752293577982,0.284403669724771,0.0458715596330275,0.0642201834862385,0.513761467889908,0.990825688073395,0.81651376146789,0.174311926605505,0.889908256880734,1.88073394495413,0.376146788990826,0.825688073394495,0.412844036697248,0.110091743119266,0.815789473684211
"730",".K. Love, .B. Knight, .L. Nance Jr., .C. Osman, .C. Sexton",2.08571428571429,0.371428571428571,0.3,0.0142857142857143,0.0714285714285714,0.442857142857143,1.04285714285714,0.785714285714286,0.257142857142857,0.771428571428571,1.84285714285714,0.257142857142857,0.742857142857143,0.314285714285714,-0.3,0.740740740740741
