"","LINEUPS","MIN","PTS","FGM","FGA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","+/-"
"920",".M. Plumlee, .T. Lyles, .M. Beasley, .J. Hernangomez, .M. Morris",112,244,95,217,20,72,34,47,25,88,113,50,36,20,13,13,49,51,15
"921",".M. Plumlee, .T. Lyles, .M. Beasley, .J. Murray, .M. Morris",168,389,153,320,37,95,46,69,36,119,155,100,42,28,16,22,68,60,26
"922",".M. Plumlee, .T. Snell, .G. Antetokounmpo, .M. Dellavedova, .J. Parker",137,288,115,225,22,66,36,46,21,101,122,75,51,26,15,13,61,54,0
"923",".M. Williams, .B. Biyombo, .K. Walker, .D. Bacon, .M. Bridges",64,137,55,127,14,41,13,17,16,48,64,41,9,11,4,11,18,24,-24
"924",".M. Williams, .C. Lee, .N. Batum, .K. Walker, .C. Zeller",407,946,344,725,113,279,145,174,70,292,362,219,95,71,51,35,122,149,86
"925",".M. Williams, .J. Lin, .K. Walker, .C. Zeller, .P. Hairston",78,154,57,132,19,37,21,30,8,42,50,35,20,8,8,20,37,25,-43
"926",".M. Williams, .K. Walker, .M. Kidd-Gilchrist, .J. Lamb, .C. Zeller",55,108,47,103,6,24,8,10,13,38,51,26,12,8,4,5,17,15,-18
"927",".M. Williams, .M. Belinelli, .J. Lamb, .F. Kaminsky, .B. Weber",69,137,50,119,15,40,22,28,11,39,50,30,11,9,2,3,22,26,-16
"928",".M. Williams, .M. Belinelli, .N. Batum, .K. Walker, .C. Zeller",106,247,83,203,28,86,53,68,28,67,95,48,24,17,7,13,45,55,32
"929",".M. Williams, .M. Belinelli, .N. Batum, .K. Walker, .F. Kaminsky",80,212,66,154,22,67,58,67,12,51,63,41,15,14,7,4,33,46,41
"930",".M. Williams, .N. Batum, .B. Biyombo, .K. Walker, .J. Lamb",215,447,165,386,56,161,61,77,40,161,201,93,54,31,25,27,70,75,-30
"931",".M. Williams, .N. Batum, .J. Lin, .K. Walker, .C. Zeller",129,293,98,227,26,84,71,89,31,92,123,53,26,17,10,19,55,65,14
"932",".M. Williams, .N. Batum, .K. Walker, .C. Zeller, .M. Bridges",97,226,90,192,29,70,17,19,23,68,91,50,31,14,8,11,39,30,-8
"933",".M. Williams, .N. Batum, .K. Walker, .C. Zeller, .P. Hairston",259,557,204,450,75,184,74,87,37,171,208,143,64,38,30,22,90,75,-13
"934",".M. Williams, .N. Batum, .K. Walker, .J. Lamb, .C. Zeller",593,1426,523,1128,164,445,216,248,125,417,542,320,137,93,59,67,213,244,93
"935",".M. Williams, .N. Batum, .K. Walker, .J. Lamb, .F. Kaminsky",60,128,48,115,13,51,19,22,12,43,55,27,20,9,9,5,23,24,-9
"936",".M. Williams, .N. Batum, .K. Walker, .M. Kidd-Gilchrist, .C. Zeller",855,1870,685,1499,174,481,326,404,151,627,778,442,213,156,87,109,237,332,116
"937",".M. Williams, .N. Batum, .K. Walker, .M. Kidd-Gilchrist, .F. Kaminsky",219,472,169,371,61,160,73,84,21,151,172,102,55,37,26,27,77,77,-33
"938",".M. Williams, .N. Batum, .K. Walker, .M. Kidd-Gilchrist, .J. Lamb",68,162,60,129,18,52,24,32,14,48,62,35,14,12,9,9,20,31,3
"939",".M. Williams, .R. Hibbert, .N. Batum, .K. Walker, .M. Kidd-Gilchrist",170,371,134,311,37,92,66,76,42,133,175,83,38,22,21,21,68,70,20
"940",".M. Williams, .S. Hawes, .J. Lin, .J. Lamb, .C. Zeller",50,98,37,81,9,22,15,21,7,39,46,25,20,8,9,6,21,27,0
"941",".M. Williams, .S. Hawes, .J. Lin, .J. Lamb, .F. Kaminsky",93,211,80,164,20,49,31,40,24,74,98,54,26,10,17,6,29,42,47
"942",".M. Williams, .S. Hawes, .J. Lin, .K. Walker, .P. Hairston",68,153,51,125,16,50,35,38,14,51,65,29,13,11,5,6,23,37,10
"943",".M. Williams, .S. Hawes, .N. Batum, .K. Walker, .M. Kidd-Gilchrist",64,101,34,111,10,47,23,32,13,47,60,22,21,3,12,11,22,22,-53
"944",".M. World Peace, .R. Hibbert, .J. Clarkson, .J. Randle, .D. Russell",99,178,66,174,17,48,29,37,21,74,95,37,28,16,13,10,37,37,-35
"945",".N. Batum, .J. Lin, .K. Walker, .C. Zeller, .F. Kaminsky",69,164,49,120,17,43,49,59,20,53,73,29,22,6,8,12,24,42,21
"946",".N. Batum, .K. Walker, .M. Kidd-Gilchrist, .C. Zeller, .F. Kaminsky",163,356,132,291,31,96,61,83,40,120,160,91,42,34,13,22,55,63,16
"947",".N. Batum, .K. Walker, .M. Kidd-Gilchrist, .J. Lamb, .C. Zeller",79,178,65,149,21,55,27,31,23,50,73,32,20,12,7,19,40,38,-6
"948",".N. Bjelica, .B. Bogdanovic, .W. Cauley-Stein, .B. Hield, .D. Fox",150,363,135,298,37,97,56,75,34,107,141,88,35,29,14,23,74,61,0
"949",".N. Bjelica, .G. Dieng, .S. Muhammad, .Z. LaVine, .K. Dunn",70,145,52,121,14,39,27,32,16,42,58,34,22,16,8,11,43,29,21
"950",".N. Bjelica, .H. Barnes, .W. Cauley-Stein, .B. Hield, .D. Fox",244,591,229,479,59,154,74,106,52,188,240,143,61,46,19,30,93,93,-3
"951",".N. Bjelica, .I. Shumpert, .B. Bogdanovic, .W. Cauley-Stein, .D. Fox",55,154,60,110,14,31,20,23,17,42,59,37,17,7,5,6,37,24,8
"952",".N. Bjelica, .I. Shumpert, .W. Cauley-Stein, .B. Hield, .D. Fox",500,1173,457,978,145,363,114,178,104,348,452,302,151,100,49,56,204,198,-2
"953",".N. Bjelica, .S. Muhammad, .T. Jones, .K. Towns, .K. Dunn",82,162,70,150,9,30,13,17,18,56,74,36,18,14,11,11,37,27,-3
"954",".N. Bjelica, .W. Cauley-Stein, .B. Hield, .D. Fox, .J. Jackson",85,216,83,164,19,39,31,45,20,60,80,56,22,20,8,13,27,36,36
"955",".N. Collison, .A. Morrow, .E. Kanter, .D. Waiters, .C. Payne",50,95,33,86,10,20,19,23,16,26,42,17,13,11,3,3,24,26,-14
"956",".N. Collison, .D. Augustin, .A. Morrow, .E. Kanter, .D. Waiters",77,137,54,116,12,26,17,18,11,51,62,28,33,6,2,6,27,27,-30
"957",".N. Collison, .D. Augustin, .E. Kanter, .K. Singler, .D. Waiters",52,95,35,88,6,16,19,24,16,37,53,21,19,8,4,8,17,22,-2
"958",".N. Mirotic, .J. Grant, .B. Portis, .P. Zipser, .D. Nwaba",113,224,92,207,20,59,20,31,25,77,102,54,33,19,8,17,49,42,-11
"959",".N. Noel, .N. Stauskas, .J. Grant, .T. McConnell, .J. Okafor",86,137,59,141,7,29,12,16,16,62,78,28,42,10,15,19,32,24,-39
"960",".N. Stauskas, .D. Saric, .T. McConnell, .R. Holmes, .T. Luwawu-Cabarrot",52,108,36,74,15,34,21,28,4,36,40,27,23,10,4,2,29,23,-11
"961",".N. Vonleh, .C. Payne, .B. Portis, .D. Valentine, .D. Nwaba",53,116,44,105,14,40,14,18,15,44,59,29,18,9,6,12,18,16,2
"962",".N. Vucevic, .E. Fournier, .J. Simmons, .E. Payton, .A. Gordon",198,460,174,364,46,129,66,88,32,121,153,96,54,36,17,17,81,74,-52
"963",".N. Vucevic, .E. Fournier, .V. Oladipo, .E. Payton, .A. Gordon",219,481,191,415,37,97,62,89,51,160,211,125,67,36,29,35,81,80,-24
"964",".N. Vucevic, .T. Harris, .A. Nicholson, .V. Oladipo, .E. Payton",52,113,39,89,4,18,31,38,16,38,54,20,16,4,3,6,21,25,-1
"965",".N. Vucevic, .T. Harris, .E. Fournier, .V. Oladipo, .E. Payton",165,312,120,297,17,70,55,66,33,121,154,77,51,21,18,29,67,58,-36
"966",".N. Vucevic, .T. Harris, .V. Oladipo, .E. Payton, .A. Gordon",141,301,118,266,17,53,48,65,44,95,139,67,36,21,15,19,62,57,-29
"967",".N. Vucevic, .T. Ross, .E. Fournier, .E. Payton, .A. Gordon",590,1419,556,1136,123,315,184,237,119,425,544,335,155,113,56,61,212,191,7
"968",".N. Vucevic, .V. Oladipo, .E. Payton, .A. Gordon, .M. Hezonja",75,186,74,150,10,27,28,33,22,59,81,47,15,12,8,5,27,25,38
"969",".N. Young, .J. Clarkson, .J. Randle, .D. Russell, .B. Ingram",77,182,58,132,22,58,44,63,10,48,58,25,15,13,1,9,42,43,-13
"970",".N. Young, .J. Randle, .T. Black, .D. Russell, .B. Ingram",138,291,112,257,39,94,28,43,39,93,132,63,52,23,12,19,59,35,-40
"971",".N. Young, .T. Mozgov, .J. Randle, .D. Russell, .B. Ingram",63,127,46,105,15,37,20,32,11,37,48,34,20,7,3,2,26,21,-39
"972",".Nene, .C. Brewer, .E. Gordon, .P. Beverley, .S. Dekker",138,322,121,267,51,133,29,44,25,112,137,80,35,25,15,13,61,53,61
"973",".Nene, .G. Green, .P. Tucker, .J. Harden, .A. Rivers",55,134,47,97,16,48,24,32,8,46,54,18,14,9,2,4,28,24,15
"974",".Nene, .J. Dudley, .R. Sessions, .G. Temple, .B. Beal",51,107,46,86,4,10,11,20,3,24,27,26,13,9,3,5,19,16,-15
"975",".Nene, .P. Tucker, .E. Gordon, .L. Mbah a Moute, .J. Harden",62,136,47,107,19,51,23,28,9,48,57,28,21,18,4,9,19,21,20
"976",".Nene, .T. Ariza, .E. Gordon, .J. Harden, .P. Beverley",55,125,39,87,14,45,33,45,6,38,44,21,19,11,7,7,32,29,-21
"977",".Nene, .T. Ariza, .E. Gordon, .J. Harden, .S. Dekker",136,315,110,255,37,124,58,89,37,93,130,73,45,27,11,9,43,58,5
"978",".Nene, .T. Ariza, .E. Gordon, .R. Anderson, .J. Harden",194,468,155,347,58,170,100,132,44,141,185,91,68,37,14,20,74,85,53
"979",".Nene, .T. Ariza, .L. Williams, .E. Gordon, .J. Harden",67,190,65,131,22,54,38,45,16,46,62,39,22,17,3,6,31,33,33
"980",".Nene, .T. Ariza, .P. Tucker, .E. Gordon, .J. Harden",51,153,48,89,21,46,36,47,7,37,44,31,12,14,2,3,21,35,38
"981",".Nene, .T. Ariza, .P. Tucker, .L. Mbah a Moute, .J. Harden",55,146,51,96,18,41,26,32,10,38,48,31,24,18,2,3,29,21,20
"982",".Nene, .T. Ariza, .R. Anderson, .J. Harden, .P. Beverley",156,367,127,289,43,141,70,91,43,116,159,84,52,28,12,14,73,70,7
"983",".O. Asik, .D. Cunningham, .E. Moore, .A. Davis, .T. Frazier",56,129,55,110,10,25,9,11,12,43,55,34,11,6,11,5,20,20,9
"984",".O. Asik, .D. Cunningham, .N. Cole, .A. Davis, .B. Dejean-Jones",69,146,64,130,5,14,13,20,17,49,66,33,15,8,6,7,20,24,3
"985",".O. Asik, .E. Moore, .A. Davis, .S. Hill, .T. Frazier",116,258,95,204,16,41,52,65,16,91,107,61,27,17,12,9,36,53,9
"986",".O. Casspi, .S. Muhammad, .T. Jones, .K. Towns, .K. Dunn",82,180,66,144,10,30,38,49,23,33,56,42,26,26,5,8,34,40,-34
"987",".O. Mayo, .G. Monroe, .K. Middleton, .G. Antetokounmpo, .J. Parker",135,311,120,242,16,34,55,67,27,98,125,71,45,30,15,17,49,61,39
"988",".O. Mayo, .G. Monroe, .K. Middleton, .M. Carter-Williams, .G. Antetokounmpo",62,123,46,94,3,17,28,41,6,46,52,29,26,12,8,9,35,30,-5
"989",".O. Mayo, .G. Monroe, .K. Middleton, .M. Carter-Williams, .J. Parker",77,157,63,135,7,23,24,36,13,50,63,41,21,17,5,10,30,29,3
"990",".O. Mayo, .J. Bayless, .G. Monroe, .K. Middleton, .G. Antetokounmpo",74,135,53,122,15,43,14,18,7,50,57,37,25,15,12,8,36,22,-20
"991",".O. Mayo, .M. Plumlee, .K. Middleton, .G. Antetokounmpo, .J. Parker",133,286,119,244,16,37,32,42,35,84,119,77,42,23,16,15,56,45,-2
"992",".P. Beverley, .A. Bradley, .T. Harris, .M. Harrell, .S. Gilgeous-Alexander",82,196,73,150,15,41,35,41,15,57,72,37,21,12,9,10,39,37,7
"993",".P. Gasol, .D. Rose, .N. Mirotic, .J. Butler, .D. McDermott",129,303,112,239,22,57,57,74,22,110,132,68,48,15,20,15,47,52,38
"994",".P. Gasol, .D. Rose, .N. Mirotic, .J. Butler, .T. Snell",203,432,160,378,39,99,73,90,37,143,180,101,54,29,33,25,63,84,2
"995",".P. Gasol, .D. Rose, .T. Gibson, .J. Butler, .D. McDermott",69,153,53,117,12,27,35,45,14,57,71,27,14,3,11,8,24,33,13
"996",".P. Gasol, .D. Rose, .T. Gibson, .J. Butler, .E. Moore",79,171,68,142,3,16,32,41,20,57,77,36,18,10,12,10,27,34,2
"997",".P. Gasol, .D. Rose, .T. Gibson, .J. Butler, .T. Snell",220,406,162,386,15,69,67,80,41,186,227,84,55,30,31,29,62,70,1
"998",".P. Gasol, .D. Rose, .T. Gibson, .N. Mirotic, .J. Butler",146,327,129,250,20,61,49,60,29,101,130,72,46,16,22,10,41,55,-4
"999",".P. Gasol, .L. Aldridge, .D. Green, .K. Anderson, .D. Murray",148,289,118,252,16,49,37,52,29,122,151,71,51,19,22,12,32,53,-21
"1000",".P. Gasol, .L. Aldridge, .D. Green, .P. Mills, .K. Anderson",156,330,129,287,32,90,40,47,32,121,153,90,29,20,23,10,38,54,28
"1001",".P. Gasol, .L. Aldridge, .D. Green, .P. Mills, .K. Leonard",86,203,64,142,21,51,54,61,18,55,73,42,18,18,9,4,30,49,38
"1002",".P. Gasol, .L. Aldridge, .P. Mills, .K. Anderson, .D. Murray",92,216,83,170,16,35,34,43,19,61,80,54,16,20,12,9,25,37,25
"1003",".P. Gasol, .L. Aldridge, .P. Mills, .K. Leonard, .K. Anderson",54,114,40,90,13,24,21,24,7,42,49,24,9,7,8,3,9,22,18
"1004",".P. Gasol, .M. Dunleavy, .D. Rose, .T. Gibson, .E. Moore",112,264,99,201,21,41,45,54,23,78,101,60,27,14,17,16,39,50,2
"1005",".P. Gasol, .M. Dunleavy, .D. Rose, .T. Gibson, .J. Butler",93,200,77,187,13,39,33,41,29,71,100,53,20,7,12,18,27,41,6
"1006",".P. Gasol, .T. Parker, .L. Aldridge, .D. Green, .K. Anderson",79,183,73,138,16,29,21,27,12,58,70,50,14,15,6,6,19,28,46
"1007",".P. Gasol, .T. Parker, .L. Aldridge, .D. Green, .K. Leonard",446,978,384,781,77,190,133,169,68,330,398,234,104,61,64,27,129,159,68
"1008",".P. Gasol, .T. Parker, .L. Aldridge, .K. Leonard, .J. Simmons",54,111,44,92,9,16,14,18,13,40,53,24,13,5,7,5,14,23,12
"1009",".P. George, .D. Schroder, .S. Adams, .A. Abrines, .J. Grant",52,104,38,89,12,32,16,26,9,44,53,16,17,8,5,8,22,23,1
"1010",".P. George, .D. Schroder, .S. Adams, .J. Grant, .T. Ferguson",142,355,129,260,37,92,60,78,38,105,143,70,40,29,11,14,58,73,67
"1011",".P. George, .M. Morris, .N. Noel, .D. Schroder, .A. Nader",79,158,57,143,11,55,33,50,16,58,74,25,19,8,10,4,43,49,-13
"1012",".P. George, .P. Patterson, .N. Noel, .D. Schroder, .A. Nader",62,136,48,109,16,42,24,30,8,45,53,24,18,15,4,9,35,24,-2
"1013",".P. Millsap, .G. Harris, .N. Jokic, .J. Hernangomez, .M. Morris",52,122,47,103,15,41,13,19,21,40,61,30,11,8,6,6,23,19,21
"1014",".P. Millsap, .G. Harris, .N. Jokic, .J. Murray, .J. Hernangomez",158,381,143,289,38,100,57,70,34,107,141,104,51,35,15,8,57,77,29
"1015",".P. Millsap, .G. Harris, .N. Jokic, .J. Murray, .T. Craig",199,412,166,368,31,115,49,70,64,134,198,90,76,33,16,24,77,85,-21
"1016",".P. Millsap, .N. Jokic, .J. Murray, .J. Hernangomez, .T. Craig",75,165,67,145,12,37,19,29,22,56,78,49,21,11,6,6,25,31,-1
"1017",".P. Millsap, .N. Jokic, .M. Beasley, .J. Murray, .T. Craig",140,365,145,278,41,89,34,46,44,115,159,99,38,19,13,17,51,58,71
"1018",".P. Millsap, .W. Barton, .G. Harris, .N. Jokic, .J. Murray",495,1190,446,916,119,313,179,222,106,375,481,296,135,73,38,38,192,207,127
"1019",".P. Millsap, .W. Barton, .N. Jokic, .M. Beasley, .J. Murray",95,237,86,180,24,55,41,55,23,81,104,61,31,16,6,11,44,50,28
"1020",".P. Millsap, .W. Chandler, .G. Harris, .N. Jokic, .J. Murray",346,813,313,629,86,218,101,121,70,241,311,198,95,68,30,25,111,127,59
"1021",".P. Millsap, .W. Chandler, .W. Barton, .N. Jokic, .J. Murray",318,746,276,585,96,223,98,118,76,210,286,166,77,49,32,37,102,117,72
"1022",".P. Patterson, .N. Noel, .D. Schroder, .A. Abrines, .H. Diallo",76,158,61,148,13,39,23,30,28,50,78,29,32,15,9,13,41,39,-29
"1023",".P. Pierce, .C. Paul, .J. Redick, .D. Jordan, .L. Mbah a Moute",375,816,303,654,102,254,108,156,70,292,362,204,93,48,38,30,132,150,79
"1024",".P. Pierce, .C. Paul, .J. Redick, .J. Green, .D. Jordan",71,155,63,117,15,44,14,22,1,47,48,39,17,13,11,4,38,24,-18
"1025",".P. Pierce, .J. Crawford, .C. Paul, .J. Redick, .D. Jordan",83,209,70,126,16,35,53,77,7,55,62,45,26,21,3,6,33,53,42
"1026",".P. Pierce, .J. Crawford, .J. Smith, .L. Stephenson, .A. Rivers",80,151,59,135,14,39,19,28,14,54,68,36,30,13,12,11,37,26,-10
"1027",".P. Pierce, .J. Crawford, .J. Smith, .W. Johnson, .A. Rivers",73,111,38,121,10,40,25,34,9,41,50,17,18,9,8,4,27,35,-51
"1028",".P. Pierce, .J. Crawford, .R. Felton, .M. Speights, .A. Rivers",102,212,79,166,22,67,32,41,17,75,92,29,35,9,8,6,52,43,8
"1029",".P. Tucker, .B. Knight, .J. Leuer, .A. Len, .D. Booker",62,146,59,125,12,30,16,26,25,45,70,31,19,7,7,10,22,24,0
"1030",".P. Tucker, .E. Bledsoe, .B. Knight, .J. Leuer, .A. Len",128,261,109,232,21,64,22,31,39,89,128,63,53,24,14,6,43,37,7
"1031",".P. Tucker, .E. Bledsoe, .B. Knight, .M. Morris, .A. Len",54,113,43,90,8,22,19,20,6,41,47,23,20,10,4,5,22,26,3
"1032",".P. Tucker, .E. Gordon, .J. Harden, .A. Rivers, .C. Capela",51,99,38,90,12,44,11,17,15,30,45,19,11,9,1,5,28,17,-18
"1033",".P. Tucker, .E. Gordon, .J. Harden, .C. Capela, .D. House Jr.",129,312,107,235,43,107,55,70,46,106,152,52,52,23,16,17,59,53,35
"1034",".P. Tucker, .E. Gordon, .J. Harden, .J. Ennis III, .C. Capela",124,291,107,215,32,97,45,54,24,79,103,66,40,18,17,17,47,41,11
"1035",".P. Tucker, .E. Gordon, .J. Harden, .K. Faried, .A. Rivers",60,133,46,107,15,48,26,37,13,37,50,21,16,13,7,7,25,27,-20
"1036",".P. Tucker, .E. Gordon, .L. Mbah a Moute, .J. Harden, .C. Capela",74,169,62,132,14,48,31,38,18,60,78,37,24,13,9,13,30,30,22
"1037",".P. Tucker, .J. Harden, .A. Rivers, .C. Capela, .D. House Jr.",122,295,87,206,46,110,75,87,21,77,98,49,36,18,9,19,47,57,-7
"1038",".P. Tucker, .P. Patterson, .D. Wright, .N. Powell, .J. Poeltl",69,120,40,118,12,37,28,42,26,36,62,19,23,19,6,14,38,33,-20
"1039",".P. Tucker, .S. Ibaka, .D. DeRozan, .J. Valanciunas, .C. Joseph",87,200,80,163,14,40,26,36,16,64,80,41,18,13,9,4,37,30,11
"1040",".Q. Acy, .A. Crabbe, .J. Harris, .C. LeVert, .J. Allen",52,94,31,87,13,44,19,22,11,40,51,22,20,5,8,3,17,23,-22
"1041",".Q. Acy, .N. Stauskas, .J. Harris, .C. LeVert, .J. Allen",75,171,66,137,19,53,20,25,14,66,80,32,22,7,7,7,19,23,18
"1042",".R. Anderson, .J. Holiday, .A. Gee, .N. Cole, .A. Davis",57,148,56,103,11,22,25,32,7,40,47,34,14,12,8,2,20,26,28
"1043",".R. Anderson, .J. Holiday, .D. Cunningham, .N. Cole, .A. Davis",89,197,69,154,14,40,45,61,16,53,69,42,21,19,13,3,38,46,4
"1044",".R. Anderson, .J. Holiday, .T. Douglas, .A. Gee, .A. Davis",69,161,63,130,18,44,17,27,11,53,64,43,17,20,8,3,21,28,24
"1045",".R. Anderson, .J. Holiday, .T. Douglas, .D. Cunningham, .A. Davis",60,135,51,119,7,36,26,30,18,34,52,28,15,6,3,9,38,24,-19
"1046",".R. Covington, .D. Saric, .T. McConnell, .R. Holmes, .T. Luwawu-Cabarrot",61,123,47,105,7,33,22,24,5,47,52,30,21,15,8,5,27,23,-8
"1047",".R. Covington, .J. Embiid, .D. Saric, .B. Simmons, .M. Fultz",65,148,58,123,8,26,24,31,18,50,68,29,21,13,6,7,24,34,-1
"1048",".R. Covington, .J. Embiid, .D. Saric, .B. Simmons, .T. Luwawu-Cabarrot",72,182,69,133,23,48,21,31,20,54,74,41,16,7,9,2,33,29,44
"1049",".R. Covington, .N. Stauskas, .D. Saric, .T. McConnell, .J. Okafor",51,95,37,103,10,33,11,21,18,37,55,20,16,13,3,15,19,18,-16
"1050",".R. Covington, .N. Stauskas, .D. Saric, .T. McConnell, .R. Holmes",54,116,41,96,15,36,19,27,9,47,56,32,18,7,4,9,18,21,-17
"1051",".R. Felton, .D. Williams, .D. Lee, .W. Matthews, .C. Parsons",53,113,46,91,8,29,13,16,10,40,50,24,16,6,3,6,33,21,0
"1052",".R. Felton, .J. Redick, .D. Jordan, .L. Mbah a Moute, .A. Rivers",96,211,81,161,20,46,29,37,21,52,73,51,26,16,13,8,27,35,-9
"1053",".R. Felton, .P. George, .P. Patterson, .A. Abrines, .J. Grant",130,241,78,208,29,98,56,72,14,64,78,41,34,27,10,12,62,53,-52
"1054",".R. Felton, .P. George, .P. Patterson, .J. Grant, .J. Huestis",68,111,38,108,12,45,23,36,12,54,66,14,19,4,14,10,32,33,-25
"1055",".R. Felton, .P. George, .P. Patterson, .J. Grant, .T. Ferguson",99,182,64,157,26,73,28,35,16,67,83,33,40,14,9,7,35,32,-41
"1056",".R. Felton, .P. Patterson, .A. Abrines, .J. Grant, .J. Huestis",103,216,75,181,29,77,37,47,27,66,93,44,25,16,16,8,42,46,10
"1057",".R. Felton, .P. Patterson, .J. Grant, .J. Huestis, .T. Ferguson",81,157,60,134,19,64,18,28,14,52,66,38,20,15,14,2,19,27,-7
"1058",".R. Foye, .B. Lopez, .B. Bogdanovic, .S. Dinwiddie, .R. Hollis-Jefferson",65,146,53,110,15,36,25,31,7,56,63,35,22,9,11,7,19,29,2
"1059",".R. Foye, .B. Lopez, .J. Lin, .R. Hollis-Jefferson, .C. LeVert",245,579,202,442,59,162,116,149,41,195,236,131,75,41,31,24,104,116,7
"1060",".R. Foye, .B. Lopez, .S. Dinwiddie, .R. Hollis-Jefferson, .C. LeVert",58,123,43,96,12,38,25,34,7,43,50,17,15,9,5,5,18,26,14
"1061",".R. Foye, .B. Lopez, .T. Booker, .B. Bogdanovic, .S. Dinwiddie",51,96,38,87,9,27,11,14,7,34,41,20,18,6,4,9,13,16,-16
"1062",".R. Foye, .D. Arthur, .W. Barton, .K. Papanikolaou, .N. Jokic",51,111,42,78,11,24,16,19,13,36,49,24,20,10,5,3,22,20,29
"1063",".R. Foye, .K. Durant, .E. Kanter, .K. Singler, .D. Waiters",82,168,60,135,15,45,33,40,24,46,70,33,37,12,9,6,36,29,-37
"1064",".R. Gay, .A. Afflalo, .K. Koufos, .D. Collison, .D. Cousins",71,147,55,119,13,28,24,27,16,48,64,36,26,13,7,7,23,30,-2
"1065",".R. Gay, .A. Afflalo, .K. Koufos, .T. Lawson, .D. Cousins",145,304,111,248,21,56,61,74,24,112,136,63,34,25,10,23,56,64,7
"1066",".R. Gay, .A. Tolliver, .D. Collison, .G. Temple, .D. Cousins",79,179,66,134,21,44,26,33,11,40,51,42,28,20,6,7,32,35,-25
"1067",".R. Gay, .K. Koufos, .D. Collison, .D. Cousins, .B. McLemore",53,108,42,96,10,25,14,16,10,35,45,23,14,12,3,8,14,20,10
"1068",".R. Gay, .M. Belinelli, .D. Collison, .O. Casspi, .D. Cousins",59,141,53,101,11,27,24,31,5,48,53,39,17,13,3,5,21,27,16
"1069",".R. Gay, .M. Belinelli, .K. Koufos, .D. Collison, .O. Casspi",71,142,56,130,8,32,22,27,21,46,67,34,17,14,2,9,30,25,-2
"1070",".R. Gay, .M. Belinelli, .P. Mills, .D. Bertans, .J. Poeltl",118,294,110,226,36,98,38,52,26,93,119,61,31,11,14,3,36,48,52
"1071",".R. Gay, .R. Rondo, .D. Collison, .D. Cousins, .Q. Acy",68,144,53,119,11,26,27,36,8,49,57,30,20,19,6,11,25,31,12
"1072",".R. Gay, .R. Rondo, .D. Collison, .D. Cousins, .W. Cauley-Stein",71,180,64,119,5,23,47,63,15,58,73,41,20,20,7,5,28,45,34
"1073",".R. Gay, .R. Rondo, .D. Collison, .O. Casspi, .D. Cousins",133,314,113,230,18,62,70,94,42,105,147,72,47,19,13,16,60,73,34
"1074",".R. Gay, .R. Rondo, .D. Cousins, .B. McLemore, .W. Cauley-Stein",113,266,101,200,18,47,46,62,28,90,118,62,38,15,10,9,48,55,31
"1075",".R. Gay, .R. Rondo, .D. Cousins, .Q. Acy, .B. McLemore",143,332,130,249,24,63,48,63,21,115,136,83,57,22,17,13,55,63,12
"1076",".R. Gay, .R. Rondo, .K. Koufos, .O. Casspi, .B. McLemore",51,113,49,109,7,23,8,11,20,49,69,26,17,11,4,12,20,16,11
"1077",".R. Gay, .R. Rondo, .M. Belinelli, .D. Collison, .D. Cousins",108,270,99,199,25,54,47,82,23,73,96,68,31,25,12,14,38,63,25
"1078",".R. Gay, .R. Rondo, .M. Belinelli, .K. Koufos, .D. Collison",72,131,49,126,7,34,26,32,14,35,49,29,22,15,5,8,34,26,-49
"1079",".R. Gay, .R. Rondo, .M. Belinelli, .O. Casspi, .D. Cousins",54,121,42,84,9,21,28,40,5,37,42,31,16,6,5,5,25,32,11
"1080",".R. Gay, .R. Rondo, .O. Casspi, .D. Cousins, .B. McLemore",178,407,164,324,27,74,52,80,34,138,172,99,67,28,13,20,69,72,15
"1081",".R. Hibbert, .J. Clarkson, .J. Randle, .A. Brown, .D. Russell",52,111,40,91,7,24,24,27,11,38,49,21,15,6,2,10,20,23,-6
"1082",".R. Jefferson, .L. James, .C. Frye, .K. Irving, .I. Shumpert",64,179,66,117,19,45,28,35,12,41,53,47,8,6,2,7,20,26,29
"1083",".R. Jefferson, .L. James, .K. Irving, .T. Thompson, .I. Shumpert",131,304,116,233,36,89,36,52,25,110,135,60,31,14,13,10,39,43,35
"1084",".R. Lopez, .J. Holiday, .J. Grant, .D. Nwaba, .L. Markkanen",90,185,68,159,12,43,37,45,18,76,94,46,23,16,9,4,26,33,11
"1085",".R. Lopez, .J. Holiday, .J. Grant, .D. Valentine, .L. Markkanen",197,386,151,360,44,137,40,50,44,154,198,98,70,23,17,18,68,57,-27
"1086",".R. Lopez, .J. Holiday, .J. Grant, .P. Zipser, .L. Markkanen",100,202,80,178,28,69,14,18,18,54,72,57,24,16,5,5,33,33,-37
"1087",".R. Lopez, .J. Holiday, .K. Dunn, .D. Nwaba, .L. Markkanen",61,126,49,104,9,21,19,24,12,54,66,27,23,5,8,9,23,19,10
"1088",".R. Lopez, .J. Holiday, .K. Dunn, .D. Valentine, .L. Markkanen",504,1070,426,942,116,307,102,127,91,386,477,265,149,80,51,53,170,143,-63
"1089",".R. Lopez, .J. Holiday, .Z. LaVine, .J. Grant, .L. Markkanen",106,220,86,194,18,59,30,40,17,90,107,51,30,13,6,12,32,39,4
