"","LINEUPS","MIN","PTS","FGM","FGA","3PM","3PA","FTM","FTA","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","+/-"
"172",".D. Augustin, .N. Vucevic, .J. Simmons, .M. Hezonja, .J. Isaac",85,168,63,140,16,43,26,27,9,58,67,34,31,12,7,6,29,31,-35
"173",".D. Augustin, .N. Vucevic, .T. Ross, .E. Fournier, .A. Gordon",310,746,276,572,87,236,107,137,59,222,281,179,89,39,37,33,132,123,94
"174",".D. Augustin, .N. Vucevic, .T. Ross, .E. Fournier, .J. Isaac",137,310,121,267,27,86,41,55,39,107,146,72,36,17,17,14,49,48,13
"175",".D. Augustin, .N. Vucevic, .T. Ross, .J. Isaac, .W. Iwundu",95,218,81,179,26,69,30,38,22,70,92,50,22,14,7,7,33,31,-4
"176",".D. Augustin, .S. Ibaka, .B. Biyombo, .E. Fournier, .A. Gordon",196,389,153,341,37,113,46,69,29,126,155,93,48,16,22,21,81,61,-39
"177",".D. Augustin, .S. Ibaka, .J. Meeks, .B. Biyombo, .A. Gordon",61,131,52,106,16,42,11,18,14,33,47,28,18,11,10,5,20,20,-3
"178",".D. Augustin, .S. Ibaka, .N. Vucevic, .E. Fournier, .A. Gordon",76,187,73,143,23,45,18,27,17,59,76,46,17,13,10,6,29,22,34
"179",".D. Booker, .D. Bender, .M. Bridges, .D. Melton, .D. Ayton",64,152,60,107,16,37,16,24,7,42,49,34,23,12,9,4,24,25,4
"180",".D. Carroll, .A. Crabbe, .D. Russell, .R. Hollis-Jefferson, .J. Allen",85,213,73,151,19,55,48,65,14,71,85,45,24,10,19,6,35,50,27
"181",".D. Carroll, .A. Crabbe, .S. Dinwiddie, .D. Russell, .J. Allen",127,296,111,248,38,116,36,44,32,80,112,81,31,19,11,16,52,39,12
"182",".D. Carroll, .A. Crabbe, .S. Dinwiddie, .J. Harris, .J. Allen",72,154,56,136,27,76,15,17,19,45,64,44,21,11,5,10,29,17,-18
"183",".D. Carroll, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson, .J. Allen",58,116,43,99,12,35,18,25,11,36,47,27,22,9,5,7,25,30,-16
"184",".D. Carroll, .J. Harris, .D. Russell, .J. Allen, .R. Kurucs",80,192,75,153,24,57,18,27,20,74,94,45,37,9,8,14,29,20,-11
"185",".D. Carroll, .Q. Acy, .A. Crabbe, .S. Dinwiddie, .J. Allen",87,169,60,137,20,60,29,34,15,58,73,37,33,10,13,7,31,26,-28
"186",".D. Carroll, .Q. Acy, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson",69,163,54,120,25,62,30,37,16,43,59,32,20,13,7,6,35,36,-4
"187",".D. Carroll, .S. Dinwiddie, .J. Harris, .D. Russell, .J. Allen",62,150,53,115,15,50,29,39,13,62,75,38,23,9,8,7,23,36,33
"188",".D. Carroll, .T. Zeller, .A. Crabbe, .S. Dinwiddie, .R. Hollis-Jefferson",315,690,260,587,86,235,84,100,68,250,318,171,80,32,28,42,108,100,51
"189",".D. Cunningham, .D. Cousins, .J. Crawford, .E. Moore, .T. Frazier",57,140,54,94,14,33,18,25,9,34,43,28,12,10,2,5,16,22,1
"190",".D. Cunningham, .E. Moore, .A. Davis, .S. Hill, .T. Frazier",56,147,52,99,12,27,31,39,10,43,53,30,13,14,6,3,20,24,18
"191",".D. Cunningham, .J. Harris, .D. Russell, .R. Hollis-Jefferson, .C. LeVert",64,126,44,106,11,35,27,33,9,44,53,30,22,9,5,10,26,27,-26
"192",".D. Dedmon, .D. Bembry, .J. Collins, .K. Huerter, .T. Young",138,341,128,269,41,112,44,54,37,83,120,82,41,23,11,19,63,65,2
"193",".D. Dedmon, .T. Prince, .D. Lee, .I. Taylor, .J. Collins",70,148,61,133,15,44,11,18,9,51,60,40,19,8,6,12,35,18,-21
"194",".D. Dedmon, .T. Prince, .J. Collins, .K. Huerter, .T. Young",324,805,303,634,102,252,97,117,81,219,300,181,116,58,28,36,142,133,-32
"195",".D. DeRozan, .P. Patterson, .C. Joseph, .T. Ross, .L. Nogueira",90,209,70,168,13,36,56,68,26,61,87,26,18,17,10,8,31,42,-3
"196",".D. Favors, .G. Hayward, .S. Mack, .R. Gobert, .R. Hood",78,154,59,127,15,32,21,26,20,58,78,32,27,10,12,8,23,30,3
"197",".D. Favors, .R. Gobert, .J. Ingles, .R. O'Neale, .D. Mitchell",188,408,156,343,40,128,56,78,57,146,203,90,61,31,22,19,53,87,47
"198",".D. Gallinari, .A. Bradley, .T. Harris, .B. Marjanovic, .S. Gilgeous-Alexander",80,189,67,145,17,38,38,44,20,75,95,40,34,5,7,9,31,33,14
"199",".D. Gallinari, .A. Bradley, .T. Harris, .M. Harrell, .S. Gilgeous-Alexander",95,188,66,163,13,37,43,56,20,74,94,37,32,10,8,15,38,47,-33
"200",".D. Gallinari, .D. Jordan, .A. Bradley, .T. Harris, .A. Rivers",62,124,51,113,11,31,11,12,15,55,70,22,16,9,3,11,19,19,13
"201",".D. Gallinari, .D. Jordan, .B. Griffin, .P. Beverley, .A. Rivers",147,302,109,238,32,87,52,71,42,93,135,54,45,28,14,15,46,71,22
"202",".D. Gallinari, .K. Faried, .W. Barton, .J. Nurkic, .E. Mudiay",63,114,46,117,4,19,18,26,20,34,54,25,24,10,7,13,17,28,-44
"203",".D. Gallinari, .P. Beverley, .A. Bradley, .T. Harris, .M. Harrell",56,146,50,90,17,30,29,38,10,44,54,31,16,6,3,5,31,27,13
"204",".D. Gallinari, .P. Beverley, .I. Zubac, .S. Gilgeous-Alexander, .L. Shamet",255,604,222,461,72,175,88,111,47,191,238,147,78,45,24,27,106,118,53
"205",".D. Harris, .J. Barea, .D. Powell, .D. Finney-Smith, .M. Kleber",108,270,95,198,29,81,51,70,22,77,99,53,25,21,16,14,41,53,36
"206",".D. Harris, .W. Matthews, .H. Barnes, .S. Curry, .S. Mejri",57,119,38,89,13,28,30,36,11,42,53,18,15,5,7,1,27,31,-8
"207",".D. Howard, .E. Ilyasova, .D. Schroder, .T. Hardaway Jr., .T. Prince",97,197,81,179,17,40,18,34,26,72,98,53,35,12,6,11,33,36,-14
"208",".D. Howard, .E. Ilyasova, .T. Sefolosha, .D. Schroder, .T. Hardaway Jr.",52,121,43,85,8,21,27,33,8,45,53,29,26,6,8,3,21,27,20
"209",".D. Howard, .J. Wall, .M. Morris, .B. Beal, .O. Porter Jr.",129,299,121,240,33,80,24,36,22,83,105,75,46,25,12,11,56,47,-32
"210",".D. Howard, .M. Williams, .K. Walker, .J. Lamb, .D. Bacon",127,315,114,225,36,75,51,82,35,107,142,61,36,15,9,10,33,63,46
"211",".D. Howard, .M. Williams, .K. Walker, .M. Kidd-Gilchrist, .J. Lamb",232,511,188,410,33,89,102,152,62,191,253,91,67,25,25,34,85,113,0
"212",".D. Howard, .M. Williams, .N. Batum, .K. Walker, .J. Lamb",74,164,57,129,20,39,30,40,14,54,68,36,30,8,11,9,27,37,-3
"213",".D. Howard, .M. Williams, .N. Batum, .K. Walker, .M. Kidd-Gilchrist",1086,2470,913,1956,206,563,438,605,240,829,1069,503,303,160,127,110,332,482,55
"214",".D. Howard, .M. Williams, .N. Batum, .K. Walker, .T. Graham",82,192,72,143,20,56,28,37,10,59,69,39,28,12,14,6,18,33,1
"215",".D. Howard, .N. Batum, .K. Walker, .J. Lamb, .F. Kaminsky",110,258,93,208,29,77,43,58,22,86,108,52,29,13,13,20,36,49,20
"216",".D. Howard, .N. Batum, .K. Walker, .M. Kidd-Gilchrist, .F. Kaminsky",133,314,113,233,34,79,54,80,15,80,95,76,20,17,6,18,32,56,-17
"217",".D. Howard, .P. Millsap, .K. Bazemore, .D. Schroder, .T. Hardaway Jr.",240,516,192,415,38,122,94,126,52,185,237,123,77,36,22,26,86,113,15
"218",".D. Howard, .T. Sefolosha, .P. Millsap, .D. Schroder, .T. Hardaway Jr.",126,304,118,220,31,60,37,50,27,91,118,75,36,31,15,12,28,42,61
"219",".D. Howard, .T. Sefolosha, .P. Millsap, .K. Bazemore, .D. Schroder",425,857,325,711,56,164,151,231,80,314,394,189,142,82,44,59,151,174,-40
"220",".D. Jordan, .A. Rivers, .C. Williams, .J. Wilson, .M. Teodosic",56,133,51,98,21,49,10,17,8,49,57,29,16,7,8,5,22,21,25
"221",".D. Jordan, .B. Griffin, .P. Beverley, .W. Johnson, .A. Rivers",51,127,44,83,18,39,21,27,9,29,38,27,18,13,3,5,23,25,-8
"222",".D. Jordan, .B. Griffin, .W. Johnson, .A. Rivers, .S. Thornwell",65,126,50,114,15,43,11,17,13,48,61,33,19,10,4,6,29,21,-2
"223",".D. Jordan, .E. Mudiay, .M. Hezonja, .D. Dotson, .K. Knox",98,229,78,155,23,53,50,60,15,55,70,48,33,11,10,9,39,44,-54
"224",".D. Jordan, .H. Barnes, .D. Finney-Smith, .D. Smith Jr., .L. Doncic",134,292,103,232,35,93,51,73,27,107,134,51,51,26,12,10,61,71,8
"225",".D. Jordan, .H. Barnes, .D. Smith Jr., .M. Kleber, .L. Doncic",57,132,46,92,16,42,24,32,12,43,55,23,25,12,8,3,23,26,10
"226",".D. Jordan, .N. Vonleh, .D. Smith Jr., .D. Dotson, .K. Knox",69,136,52,126,13,38,19,27,15,46,61,32,23,7,7,9,31,29,-40
"227",".D. Jordan, .T. Harris, .A. Rivers, .S. Thornwell, .M. Teodosic",58,111,40,102,8,32,23,30,9,48,57,26,14,6,2,9,19,22,-17
"228",".D. Jordan, .W. Johnson, .T. Harris, .A. Rivers, .M. Teodosic",66,141,56,131,21,49,8,12,16,51,67,27,18,14,6,6,20,11,1
"229",".D. Jordan, .W. Johnson, .T. Harris, .A. Rivers, .T. Wallace",53,119,47,99,13,34,12,19,8,39,47,27,16,11,6,4,15,24,3
"230",".D. Jordan, .W. Matthews, .D. Finney-Smith, .D. Smith Jr., .L. Doncic",81,212,80,148,26,64,26,37,18,53,71,51,28,13,9,8,37,39,4
"231",".D. Jordan, .W. Matthews, .H. Barnes, .D. Finney-Smith, .D. Smith Jr.",54,131,47,91,17,38,20,27,10,47,57,32,20,7,5,4,15,24,21
"232",".D. Jordan, .W. Matthews, .H. Barnes, .D. Finney-Smith, .L. Doncic",60,144,49,110,17,46,29,44,12,46,58,34,16,10,4,5,13,33,-11
"233",".D. Jordan, .W. Matthews, .H. Barnes, .D. Smith Jr., .L. Doncic",412,860,307,706,90,266,156,201,68,329,397,169,161,56,26,42,153,192,-58
"234",".D. Jordan, .W. Matthews, .H. Barnes, .J. Brunson, .L. Doncic",197,467,161,362,61,143,84,109,41,137,178,91,51,27,14,18,71,89,-17
"235",".D. Jordan, .W. Matthews, .H. Barnes, .M. Kleber, .L. Doncic",105,242,82,175,27,74,51,70,20,84,104,49,32,10,15,16,34,49,17
"236",".D. Lee, .L. Aldridge, .D. Green, .P. Mills, .K. Leonard",50,107,43,96,11,33,10,13,12,39,51,24,9,8,6,1,19,11,10
"237",".D. Lillard, .C. McCollum, .N. Vonleh, .J. Nurkic, .P. Connaughton",89,211,86,166,14,38,25,33,12,65,77,45,21,6,10,9,30,28,-13
"238",".D. Lillard, .M. Harkless, .A. Crabbe, .C. McCollum, .M. Plumlee",107,285,101,189,26,64,57,70,21,65,86,54,29,17,12,12,61,52,29
"239",".D. Lillard, .M. Harkless, .C. McCollum, .M. Plumlee, .N. Vonleh",63,124,53,119,7,29,11,17,18,36,54,26,13,9,10,11,24,20,-33
"240",".D. Lillard, .M. Harkless, .C. McCollum, .N. Vonleh, .J. Nurkic",325,712,281,583,53,132,97,134,81,247,328,143,103,46,41,38,126,125,21
"241",".D. Lillard, .M. Leonard, .M. Harkless, .C. McCollum, .M. Plumlee",56,131,51,109,14,45,15,20,12,41,53,36,12,7,9,6,27,20,8
"242",".D. Lillard, .M. Leonard, .M. Harkless, .C. McCollum, .N. Vonleh",53,149,56,106,22,43,15,19,16,33,49,29,7,4,4,7,25,25,28
"243",".D. Nowitzki, .D. Harris, .J. Barea, .D. Powell, .D. Finney-Smith",142,335,123,261,36,103,53,69,32,100,132,77,40,15,11,6,62,70,-5
"244",".D. Nowitzki, .D. Harris, .J. Barea, .D. Powell, .Y. Ferrell",231,535,198,394,52,141,87,105,24,179,203,139,56,31,8,10,81,134,108
"245",".D. Nowitzki, .D. Harris, .J. Barea, .W. Matthews, .D. Powell",52,118,46,90,14,32,12,16,6,32,38,31,12,8,2,1,21,25,5
"246",".D. Nowitzki, .D. Williams, .W. Matthews, .H. Barnes, .S. Curry",123,284,104,221,47,97,29,36,16,78,94,74,29,12,7,5,48,36,7
"247",".D. Nowitzki, .H. Barnes, .D. Powell, .D. Finney-Smith, .D. Smith Jr.",62,124,48,108,14,46,14,17,6,52,58,28,18,9,6,5,24,25,8
"248",".D. Nowitzki, .J. Barea, .D. McDermott, .D. Powell, .Y. Ferrell",95,242,90,180,35,75,27,33,16,69,85,65,24,14,10,3,48,43,41
"249",".D. Nowitzki, .J. Barea, .D. Powell, .Y. Ferrell, .K. Collinsworth",52,105,41,97,8,34,15,15,9,29,38,25,10,12,4,5,19,26,-3
"250",".D. Nowitzki, .J. Barea, .W. Matthews, .H. Barnes, .D. Smith Jr.",64,154,58,126,24,64,14,17,4,50,54,33,20,8,7,5,21,18,1
"251",".D. Nowitzki, .J. Barea, .W. Matthews, .H. Barnes, .Y. Ferrell",53,108,39,91,11,36,19,26,5,32,37,22,14,10,5,4,21,24,-9
"252",".D. Nowitzki, .T. Hardaway Jr., .D. Powell, .J. Brunson, .L. Doncic",64,151,60,114,18,49,13,21,10,41,51,32,20,11,4,1,25,26,0
"253",".D. Nowitzki, .W. Matthews, .H. Barnes, .D. Smith Jr., .M. Kleber",271,531,209,483,60,169,53,65,37,192,229,126,65,25,23,22,81,76,-93
"254",".D. Nowitzki, .W. Matthews, .H. Barnes, .N. Noel, .S. Curry",51,92,36,92,8,20,12,14,14,41,55,21,10,10,4,5,15,21,1
"255",".D. Nowitzki, .W. Matthews, .H. Barnes, .S. Curry, .Y. Ferrell",257,574,219,457,69,152,67,78,21,178,199,136,57,39,10,20,78,92,29
"256",".D. Nowitzki, .W. Matthews, .H. Barnes, .Y. Ferrell, .D. Smith Jr.",130,295,107,236,35,97,46,57,16,85,101,54,34,18,6,13,45,46,-25
"257",".D. Nowitzki, .W. Matthews, .H. Barnes, .Y. Ferrell, .M. Kleber",67,152,60,123,19,45,13,14,7,42,49,36,10,9,4,6,12,22,22
"258",".D. Rose, .G. Dieng, .R. Covington, .D. Saric, .T. Jones",96,212,83,183,18,61,28,36,18,61,79,49,17,26,13,8,35,38,18
"259",".D. Rose, .J. Teague, .A. Wiggins, .D. Saric, .K. Towns",84,214,81,164,21,55,31,36,24,59,83,43,22,9,12,5,35,27,-4
"260",".D. Rose, .J. Teague, .T. Gibson, .A. Wiggins, .K. Towns",127,345,133,245,27,65,52,62,30,95,125,82,38,23,16,13,58,51,31
"261",".D. Rose, .T. Gibson, .A. Wiggins, .K. Towns, .J. Okogie",56,144,59,114,9,31,17,22,17,39,56,28,17,13,7,6,21,22,13
"262",".D. Rose, .T. Gibson, .J. Butler, .A. Wiggins, .K. Towns",58,141,52,110,21,42,16,19,13,36,49,29,16,15,11,6,23,23,1
"263",".D. Rose, .T. Gibson, .R. Covington, .A. Wiggins, .K. Towns",80,175,67,148,14,41,27,35,17,54,71,40,20,12,9,8,29,39,-26
"264",".D. Saric, .T. McConnell, .J. Anderson, .R. Holmes, .T. Luwawu-Cabarrot",96,182,69,170,19,73,25,31,20,66,86,52,41,15,6,14,31,23,-43
"265",".D. Schroder, .D. Dedmon, .T. Prince, .J. Collins, .T. Dorsey",65,128,50,117,20,56,8,15,10,35,45,36,21,15,3,5,24,20,-30
"266",".D. Wade, .D. Waiters, .K. Olynyk, .J. Richardson, .B. Adebayo",52,106,41,92,10,31,14,21,10,37,47,27,17,17,2,3,17,23,-5
"267",".D. Wade, .G. Dragic, .J. Johnson, .H. Whiteside, .J. Richardson",57,112,44,109,8,36,16,22,13,48,61,27,14,7,8,6,31,20,-21
"268",".D. Wade, .K. Korver, .C. Frye, .J. Green, .C. Osman",59,146,54,105,20,37,18,21,5,44,49,35,15,9,4,5,23,22,11
"269",".D. Wade, .K. Olynyk, .R. McGruder, .J. Winslow, .B. Adebayo",51,135,44,91,13,29,34,41,12,41,53,22,18,13,7,7,16,28,39
"270",".D. Wade, .K. Olynyk, .T. Johnson, .J. Richardson, .B. Adebayo",78,166,61,143,15,54,29,36,16,57,73,41,21,12,7,10,33,35,6
"271",".D. Wade, .N. Mirotic, .D. McDermott, .J. Grant, .C. Felicio",66,143,52,127,16,37,23,29,16,47,63,30,13,10,2,8,35,30,-2
"272",".D. Wade, .R. Lopez, .J. Butler, .J. Grant, .B. Portis",81,166,67,151,14,30,18,23,16,62,78,43,18,13,5,11,24,20,-16
"273",".D. Wade, .R. Lopez, .T. Gibson, .J. Butler, .J. Grant",133,306,120,248,11,34,55,70,32,104,136,49,24,25,16,19,40,49,52
"274",".D. Wade, .R. Lopez, .T. Gibson, .J. Butler, .M. Carter-Williams",96,180,73,184,11,35,23,31,29,65,94,47,21,18,16,12,32,37,-12
"275",".D. Wade, .R. Rondo, .R. Lopez, .J. Butler, .B. Portis",55,114,43,108,9,28,19,21,15,42,57,29,13,11,4,7,18,18,-9
"276",".D. Wade, .R. Rondo, .R. Lopez, .T. Gibson, .J. Butler",390,840,343,727,31,86,123,144,112,276,388,204,112,63,51,39,121,131,13
"277",".D. Wade, .W. Ellington, .K. Olynyk, .J. Winslow, .J. Richardson",67,113,45,120,11,50,12,20,8,40,48,24,17,15,7,6,30,23,-41
"278",".D. Waiters, .K. Olynyk, .J. Richardson, .D. Jones Jr., .B. Adebayo",80,170,66,148,21,60,17,23,19,59,78,43,17,16,11,8,31,27,18
"279",".D. Waiters, .K. Olynyk, .J. Winslow, .J. Richardson, .B. Adebayo",121,306,116,204,38,70,36,51,17,89,106,77,35,16,6,14,51,58,37
"280",".D. West, .A. Iguodala, .N. Young, .K. Thompson, .D. Green",54,97,40,90,8,33,9,12,9,44,53,32,21,4,9,3,18,20,-13
"281",".D. West, .S. Livingston, .A. Iguodala, .K. Durant, .I. Clark",52,111,43,81,6,16,19,23,3,34,37,33,14,3,4,1,15,17,-23
"282",".D. West, .S. Livingston, .A. Iguodala, .K. Durant, .K. Thompson",217,479,195,367,31,80,58,78,34,165,199,129,66,36,29,10,90,91,50
"283",".D. West, .S. Livingston, .A. Iguodala, .K. Thompson, .D. Green",241,475,197,393,27,86,54,72,37,186,223,150,76,44,39,15,98,92,39
"284",".D. West, .S. Livingston, .N. Young, .K. Thompson, .D. Green",72,156,65,121,12,31,14,19,11,46,57,50,21,10,15,3,35,23,8
"285",".D. Williams, .W. Matthews, .H. Barnes, .D. Powell, .D. Finney-Smith",54,122,47,97,14,36,14,17,11,33,44,36,12,11,5,1,21,17,5
"286",".D. Williams, .W. Matthews, .H. Barnes, .S. Curry, .S. Mejri",97,198,77,164,25,61,19,32,16,58,74,46,19,21,7,7,42,42,25
"287",".D. Williams, .W. Matthews, .H. Barnes, .S. Mejri, .D. Finney-Smith",136,238,92,225,25,85,29,40,26,87,113,40,36,26,11,6,55,50,-5
"288",".D. Wright, .N. Powell, .J. Poeltl, .P. Siakam, .F. VanVleet",100,205,81,182,21,59,22,29,31,58,89,39,32,26,16,15,52,31,13
"289",".E. Bledsoe, .A. Len, .T. Warren, .D. Booker, .M. Chriss",205,461,185,386,26,84,65,84,45,140,185,93,65,33,26,27,90,76,-58
"290",".E. Bledsoe, .B. Knight, .A. Len, .D. Booker, .M. Chriss",57,127,49,99,10,30,19,24,9,48,57,28,25,11,8,7,25,29,7
"291",".E. Bledsoe, .J. Henson, .K. Middleton, .G. Antetokounmpo, .M. Brogdon",224,517,189,385,31,94,108,129,51,160,211,101,65,45,22,26,90,95,61
"292",".E. Bledsoe, .J. Henson, .K. Middleton, .T. Snell, .G. Antetokounmpo",606,1375,521,1010,109,259,224,291,76,429,505,306,174,107,82,51,246,252,73
"293",".E. Bledsoe, .J. Henson, .K. Middleton, .T. Snell, .J. Parker",88,190,75,167,16,41,24,32,29,57,86,47,21,15,14,12,40,22,-9
"294",".E. Bledsoe, .K. Middleton, .T. Snell, .G. Antetokounmpo, .T. Maker",99,233,86,174,17,57,44,57,25,61,86,52,28,19,12,9,36,41,8
"295",".E. Bledsoe, .T. Zeller, .K. Middleton, .T. Snell, .G. Antetokounmpo",60,168,64,120,13,33,27,34,11,34,45,37,15,17,5,8,23,33,28
"296",".E. Davis, .C. McCollum, .S. Napier, .P. Connaughton, .Z. Collins",117,265,105,217,25,63,30,38,30,99,129,55,30,15,12,15,46,41,51
"297",".E. Davis, .D. Lillard, .M. Harkless, .C. McCollum, .M. Plumlee",164,405,157,318,49,113,42,54,49,102,151,97,39,22,12,23,68,44,-12
"298",".E. Davis, .D. Lillard, .S. Napier, .P. Connaughton, .Z. Collins",84,198,75,158,27,55,21,28,21,63,84,35,23,9,10,8,40,34,27
"299",".E. Davis, .M. Harkless, .S. Napier, .P. Connaughton, .Z. Collins",78,169,68,128,15,37,18,26,17,53,70,34,29,7,7,5,35,28,10
"300",".E. Ilyasova, .B. Lopez, .E. Bledsoe, .K. Middleton, .M. Brogdon",58,136,53,115,20,44,10,11,13,49,62,28,16,6,13,4,18,17,21
"301",".E. Ilyasova, .B. Lopez, .E. Bledsoe, .K. Middleton, .P. Connaughton",58,135,52,108,17,45,14,20,11,45,56,27,18,14,10,6,19,21,5
"302",".E. Ilyasova, .G. Henderson, .N. Noel, .R. Covington, .T. McConnell",67,157,58,122,16,35,25,31,14,45,59,40,25,22,11,6,36,27,2
"303",".E. Ilyasova, .G. Henderson, .R. Covington, .T. McConnell, .J. Okafor",56,112,45,104,8,31,14,16,8,38,46,22,15,9,4,5,20,14,-16
"304",".E. Ilyasova, .K. Bazemore, .D. Schroder, .D. Dedmon, .T. Prince",92,195,70,163,19,44,36,38,16,64,80,42,24,21,7,8,39,46,-9
"305",".E. Ilyasova, .K. Bazemore, .D. Schroder, .T. Prince, .T. Cavanaugh",53,124,49,99,17,36,9,11,11,37,48,31,16,9,5,4,22,20,4
"306",".E. Ilyasova, .M. Plumlee, .K. Bazemore, .D. Schroder, .T. Prince",352,732,283,621,73,208,93,121,74,242,316,179,130,54,38,39,120,129,-52
"307",".E. Ilyasova, .N. Noel, .R. Covington, .N. Stauskas, .T. McConnell",70,151,62,135,14,44,13,19,13,50,63,44,22,15,13,4,27,23,-4
"308",".E. Ilyasova, .R. Covington, .N. Stauskas, .J. Embiid, .T. McConnell",115,244,94,207,29,82,27,34,28,82,110,70,40,9,11,12,44,47,37
"309",".E. Ilyasova, .R. Covington, .N. Stauskas, .T. McConnell, .J. Okafor",81,168,61,140,17,49,29,40,14,46,60,37,26,12,10,7,27,33,-22
"310",".E. Ilyasova, .S. Rodriguez, .G. Henderson, .R. Covington, .J. Embiid",103,231,85,185,25,65,36,47,21,76,97,58,38,20,22,6,38,48,15
"311",".E. Ilyasova, .S. Rodriguez, .G. Henderson, .R. Covington, .J. Okafor",61,103,41,114,10,40,11,16,10,42,52,27,14,9,3,7,25,14,-31
"312",".E. Kanter, .A. Abrines, .J. Lauvergne, .S. Christon, .J. Grant",80,170,69,136,12,39,20,33,13,39,52,34,26,8,11,7,34,30,-30
"313",".E. Kanter, .T. Hardaway Jr., .N. Vonleh, .E. Mudiay, .K. Knox",166,374,142,328,37,101,53,70,41,114,155,74,44,17,12,20,63,66,-55
"314",".E. Kanter, .T. Hardaway Jr., .N. Vonleh, .E. Mudiay, .M. Hezonja",153,338,128,298,39,102,43,49,43,107,150,73,44,22,6,26,40,51,-23
"315",".E. Okafor, .R. Rondo, .J. Holiday, .E. Moore, .A. Davis",157,381,164,334,26,73,27,32,37,127,164,100,38,30,27,17,49,50,21
"316",".E. Turner, .A. Aminu, .C. McCollum, .S. Napier, .J. Nurkic",165,333,132,307,22,73,47,59,37,114,151,61,42,22,15,16,55,58,-40
"317",".E. Turner, .A. Aminu, .D. Lillard, .A. Crabbe, .M. Plumlee",52,107,37,88,11,26,22,27,11,29,40,22,11,3,4,4,22,24,-21
"318",".E. Turner, .A. Aminu, .D. Lillard, .C. McCollum, .J. Nurkic",795,1848,696,1507,170,467,286,367,188,634,822,377,197,123,100,78,323,314,171
"319",".E. Turner, .A. Aminu, .D. Lillard, .C. McCollum, .M. Plumlee",82,184,64,139,16,50,40,50,17,65,82,29,18,9,11,5,31,48,28
"320",".E. Turner, .A. Aminu, .D. Lillard, .C. McCollum, .Z. Collins",60,138,50,110,16,44,22,27,12,45,57,24,13,7,2,6,20,23,-3
"321",".E. Turner, .A. Aminu, .D. Lillard, .J. Nurkic, .P. Connaughton",52,110,38,100,16,42,18,23,12,39,51,20,10,5,2,5,28,24,10
"322",".E. Turner, .A. Aminu, .D. Lillard, .M. Leonard, .A. Crabbe",61,149,53,112,23,55,20,28,7,45,52,31,14,14,4,4,29,21,26
"323",".E. Turner, .A. Aminu, .D. Lillard, .S. Napier, .J. Nurkic",51,100,39,84,12,34,10,14,9,37,46,22,26,3,10,4,26,19,-6
"324",".E. Turner, .A. Aminu, .E. Davis, .D. Lillard, .C. McCollum",55,131,46,105,9,31,30,34,14,34,48,16,15,14,7,7,28,29,13
"325",".E. Turner, .A. Aminu, .E. Davis, .D. Lillard, .P. Connaughton",53,126,48,105,19,45,11,13,11,44,55,20,13,5,7,6,21,16,14
"326",".E. Turner, .A. Aminu, .M. Leonard, .A. Crabbe, .C. McCollum",76,139,52,118,15,42,20,31,6,62,68,29,29,7,11,7,34,25,-22
"327",".E. Turner, .D. Lillard, .C. McCollum, .M. Plumlee, .N. Vonleh",118,243,100,225,20,62,23,35,32,80,112,56,36,26,2,13,41,39,4
"328",".E. Turner, .D. Lillard, .M. Harkless, .A. Crabbe, .M. Plumlee",78,175,68,129,12,37,27,41,17,56,73,34,24,9,8,6,27,35,-3
"329",".E. Turner, .D. Lillard, .M. Harkless, .C. McCollum, .M. Plumlee",54,141,51,93,9,25,30,36,11,21,32,34,16,7,3,6,28,26,-10
"330",".E. Turner, .D. Lillard, .M. Leonard, .S. Curry, .Z. Collins",65,146,47,109,19,41,33,40,13,52,65,21,23,4,7,12,25,31,10
"331",".E. Turner, .E. Davis, .C. McCollum, .S. Napier, .Z. Collins",128,249,100,222,15,50,34,43,27,87,114,41,34,19,6,15,48,48,-28
"332",".E. Turner, .E. Davis, .D. Lillard, .P. Connaughton, .Z. Collins",84,221,71,146,27,59,52,58,20,72,92,31,17,6,7,6,35,39,44
"333",".E. Turner, .E. Davis, .M. Harkless, .A. Crabbe, .C. McCollum",63,140,50,99,8,28,32,36,9,52,61,29,22,9,7,5,29,27,17
"334",".E. Turner, .M. Harkless, .S. Curry, .N. Stauskas, .Z. Collins",51,118,43,91,14,32,18,21,9,34,43,27,13,7,12,7,22,21,-12
"335",".E. Turner, .M. Leonard, .A. Crabbe, .C. McCollum, .N. Vonleh",58,126,48,107,15,34,15,17,6,47,53,28,15,6,8,5,18,19,-11
"336",".E. Turner, .M. Leonard, .S. Curry, .N. Stauskas, .Z. Collins",196,424,163,345,53,142,45,56,29,153,182,97,48,19,13,17,76,70,9
"337",".E. Turner, .S. Curry, .N. Stauskas, .Z. Collins, .C. Swanigan",50,94,34,94,11,29,15,18,6,43,49,21,16,4,5,9,28,25,-2
"338",".E. Turner, .S. Curry, .R. Hood, .J. Layman, .Z. Collins",53,117,48,90,8,24,13,17,7,37,44,24,15,6,7,4,21,26,16
"339",".G. Dieng, .A. Wiggins, .D. Saric, .T. Jones, .J. Okogie",65,152,58,122,10,28,26,30,13,55,68,32,17,16,3,4,31,26,12
